,baseMean,log2FoldChange,lfcSE,pvalue,padj
SEC61B,1484.125345,0.030733829,0.070982044,0.65408169,0.822639657
TMPPE,123.6851851,-0.053079449,0.141095803,0.65413209,0.822639657
MMP24,66.46684835,-0.058450826,0.173502167,0.654198995,0.822655237
BAX,4611.638739,0.040024641,0.09583669,0.654266115,0.822671084
RBM27,729.2371971,-0.042367878,0.103597486,0.654360639,0.822721383
CCT7,4428.180616,-0.033677524,0.079202104,0.654510272,0.822789281
CLDND1,1026.277966,-0.037885954,0.090764434,0.654561673,0.822789281
ECHS1,2449.764491,-0.028563055,0.068937919,0.654578219,0.822789281
STKLD1,24.16771468,-0.055234374,0.218516368,0.655087498,0.823286733
ZNF77,62.31297442,0.059033962,0.181933504,0.655105841,0.823286733
RAB29,1962.680913,-0.028090021,0.064898931,0.655229993,0.823286733
CIB2,19.16919276,0.051386246,0.231131461,0.655236009,0.823286733
PAK6,45.16025718,0.058713312,0.200871153,0.655342981,0.823286733
KIF6,27.58006889,0.048188091,0.23563045,0.655355061,0.823286733
ARL2BP,1448.19007,-0.031687635,0.074159581,0.65535588,0.823286733
PRR13,4667.549113,0.033526444,0.076677163,0.655483884,0.82337899
CHRNB4,15.16536707,0.050843565,0.232090552,0.655554557,0.823395662
GTF2IRD2,117.3438889,0.058514298,0.19859591,0.655606288,0.823395662
ATPAF1,792.3443391,-0.038774322,0.093888208,0.655673933,0.823412088
UBR2,1780.622434,0.034534998,0.079833604,0.655980348,0.823728339
PIP5K1C,5239.966974,-0.039871019,0.096692535,0.656093237,0.823801543
SLC7A5P2,89.88919575,0.058402233,0.174366693,0.656283299,0.823889786
CCDC183,130.2634479,0.053277633,0.14231025,0.656314574,0.823889786
MLST8,1678.580592,0.038630752,0.091575589,0.656327311,0.823889786
BEST2,7.046112783,0.037782415,0.248582267,0.65653565,0.824069845
MAPKAPK5,1479.104552,0.033324957,0.078824949,0.65657997,0.824069845
NPEPPSP1,232.085095,-0.05023531,0.131082625,0.656673654,0.824118882
ABI3BP,21.75061251,-0.054394353,0.221343141,0.656816721,0.824229881
CRNKL1,990.7359654,0.043124324,0.106144516,0.657041869,0.824443855
FSTL3,267.368998,0.047070781,0.11835775,0.657155516,0.824517896
ZNF721,445.6254897,0.046628481,0.117594044,0.65732411,0.824660859
RNF139,940.1789397,0.041199121,0.100557389,0.657582936,0.824861726
HECA,3027.70148,-0.026971557,0.06276904,0.657593543,0.824861726
KRCC1,870.9923067,0.038474451,0.092603153,0.657688322,0.824912042
TMEM88,8.847332918,-0.038951783,0.247012557,0.6579062,0.824935911
SHLD3,31.33574362,0.056169006,0.214894995,0.657908661,0.824935911
FAM86B2,38.84587924,0.050184304,0.232407349,0.657932513,0.824935911
ATP6V1C2,26.78251767,-0.049734525,0.231021494,0.657990395,0.824935911
ZNF425,93.86337878,-0.057301652,0.171149276,0.658070443,0.824935911
MON2,1377.446834,0.041362799,0.099647125,0.658170898,0.824935911
KAZALD1,45.22573188,-0.0574817,0.203470225,0.658196069,0.824935911
FLG,17.58180326,-0.050351885,0.231155735,0.658237466,0.824935911
ZNF282,1385.764155,-0.037710526,0.09126701,0.658323187,0.824935911
B3GALT9,130.9099646,-0.054540366,0.151907338,0.658333383,0.824935911
DGKI,339.0734411,0.052646838,0.141730486,0.658368917,0.824935911
SIRT6,884.7880613,-0.041058576,0.100983264,0.65841687,0.824935911
ICE1,1157.850004,0.038862927,0.093445645,0.658418032,0.824935911
SBF1,4282.857143,0.045059184,0.112478696,0.658559397,0.825036224
ZNF200,345.9414044,0.040734654,0.099648955,0.658607446,0.825036224
SLC6A4,10.00206658,0.04455615,0.241282134,0.658690338,0.82507157
GPC6,86.75901172,-0.056563332,0.162629554,0.658776619,0.825111154
C1orf52,542.2684076,0.042016039,0.10356161,0.658997709,0.825172194
HOXA2,9.39190615,-0.038366374,0.247540664,0.659033492,0.825172194
ANKDD1B,6.367381375,0.036267981,0.24971272,0.659082143,0.825172194
RPS10P7,8.408552492,-0.037950156,0.247861329,0.659104627,0.825172194
MYLK,198.356599,-0.052420881,0.142115883,0.659131795,0.825172194
GPR65,1559.791028,0.037108259,0.090726755,0.659153454,0.825172194
YES1,631.9629635,0.045724419,0.115336312,0.659494679,0.825530876
FBL,1506.362608,0.033989072,0.081121813,0.6595971,0.825590597
IRF2BP1,749.4664957,-0.047491648,0.1225267,0.65965303,0.825592123
NSUN6,130.0322885,0.055821587,0.159084333,0.659811608,0.825632805
NHLRC2,680.3847469,0.040963677,0.100541856,0.659841382,0.825632805
LIAS,359.0498448,0.048611961,0.124235389,0.659849677,0.825632805
SLC8B1,4154.596182,0.030564597,0.077151933,0.659944998,0.82568361
PSME3,3670.786216,0.031264412,0.074065109,0.660103493,0.825747323
DECR2,318.6213947,0.046387726,0.117901288,0.660134927,0.825747323
CCDC127,747.1575092,0.048434161,0.125285884,0.660246299,0.825747323
BEND6,24.82597421,-0.055478004,0.214345169,0.66026286,0.825747323
PSMD2,6219.150048,-0.033575577,0.080595175,0.660300971,0.825747323
TRIM72,76.75805639,-0.057087985,0.16961748,0.660341197,0.825747323
FBXO3,493.7337116,0.042698249,0.107361047,0.660402254,0.825747323
GNG4,14.75360914,-0.044119697,0.240860316,0.660433694,0.825747323
ZNF540,37.98644743,-0.05470374,0.215650532,0.660549354,0.8257799
ZNF596,48.47849149,0.058050493,0.187118119,0.660569196,0.8257799
WDHD1,252.7314519,-0.051656236,0.140488106,0.660672458,0.825840572
EXOG,286.0219227,-0.043008479,0.108064883,0.660746116,0.825864234
ADAM22,30.095036,0.046549876,0.237209059,0.660901356,0.82590759
DNAJB13,36.97001699,-0.057229705,0.200853205,0.660927116,0.82590759
EEF2,53961.43298,-0.039078669,0.096312405,0.660945001,0.82590759
VPS51,2935.517838,-0.037789776,0.093294085,0.661077927,0.826005293
ATP2A2,8290.591546,-0.029385899,0.072491095,0.661221181,0.826115882
ERN2,15.62238987,-0.044342336,0.239797939,0.661697915,0.826643061
SLC25A40,1093.136442,0.043011701,0.107225273,0.662010514,0.82696512
PDIA3P1,34.64931452,-0.057120822,0.199771096,0.662470631,0.827405083
SMIM36,28.55667556,0.056933109,0.206359152,0.66247238,0.827405083
FAM156A,729.4676176,-0.056819297,0.200160004,0.66265575,0.82756561
CLYBL,214.9706655,-0.045052056,0.11471256,0.662853471,0.827744032
SCAF8,1311.454292,0.033406826,0.080019874,0.662932959,0.827774791
NUP107,993.8096835,-0.042222583,0.106611068,0.663116023,0.827868036
EIF2AK3,616.8217673,-0.042586122,0.108168903,0.663117359,0.827868036
CMTM2,9.587646972,-0.044023992,0.240473804,0.66317938,0.827876973
ZNF558,73.75220018,0.057436434,0.1813536,0.663321611,0.827986029
ZNF790,142.0890154,0.055329465,0.160347832,0.663588371,0.828187454
PVR,1540.990854,-0.034761897,0.085394799,0.663638851,0.828187454
TXNRD3,261.1319797,-0.046258366,0.120356324,0.663682147,0.828187454
TOP3A,980.9811793,-0.031023375,0.075527816,0.66370251,0.828187454
SDHC,2683.236033,0.029218414,0.069901854,0.664022155,0.828517804
ONECUT3,17.00653839,-0.050811397,0.227578153,0.664227964,0.828642131
SLC25A44,1103.447219,-0.037863801,0.094253216,0.664342321,0.828642131
TOB2P1,15.95003282,-0.050256701,0.228821694,0.664357428,0.828642131
HYKK,39.34661078,0.056277821,0.205698822,0.66440105,0.828642131
AXIN1,1481.158241,-0.044859304,0.115894436,0.66449132,0.828642131
MEMO1,1014.833171,-0.033502495,0.081480911,0.664492396,0.828642131
ZNF350,181.3124734,-0.05416927,0.15690826,0.664506192,0.828642131
EGLN3,9.194089314,0.04323797,0.241685072,0.664647378,0.82869988
ODAD4,9.578107322,-0.041723847,0.243099623,0.664662336,0.82869988
ZNF512,660.5026124,-0.042582192,0.108413492,0.664733906,0.828720642
STK25,2344.309966,-0.033190001,0.081064602,0.66507248,0.829018699
SAMD3,8.758840851,-0.038645104,0.245911267,0.665082861,0.829018699
ZFP3,75.55143705,-0.055627762,0.166039523,0.665308388,0.829231318
GSKIP,553.7708892,-0.036194747,0.089303897,0.665428651,0.829276744
TSSK4,88.25021763,0.053734157,0.152289104,0.665454744,0.829276744
YEATS2,1873.587141,0.0260702,0.061649041,0.665577254,0.829331809
KCNH6,15.72721712,-0.049622407,0.229982062,0.66560885,0.829331809
STX16-NPEPL1,178.4241711,0.051024864,0.139356108,0.665825323,0.829533035
OLA1P3,18.61418342,-0.051849174,0.223508761,0.666141073,0.829767162
NUDT17,149.1402788,-0.050105907,0.136749734,0.6661701,0.829767162
WRAP73,695.5264499,0.045094745,0.1201601,0.666254926,0.829767162
RIMBP3,149.7937335,-0.052118113,0.146110534,0.666311792,0.829767162
SDHB,2763.440611,-0.025627116,0.061307502,0.666350588,0.829767162
ZNF320,281.1452702,0.049703071,0.134014309,0.666375498,0.829767162
USPL1,700.9476809,0.041649232,0.104986084,0.666434749,0.829767162
TECPR2,924.8092152,0.052096678,0.144379197,0.666453148,0.829767162
NEURL1,9.837679068,-0.038437728,0.245980478,0.666611342,0.82987616
FAM171A2,21.91586347,0.046866112,0.235631715,0.666687468,0.82987616
ADAMTS19,11.92526042,0.03960822,0.24540859,0.666737614,0.82987616
DHX29,1109.571252,-0.034991843,0.086392245,0.666760674,0.82987616
AQP1,60.91401322,0.052775074,0.222054407,0.666921517,0.830007892
C2orf68,1151.288224,0.026171681,0.088757275,0.667023638,0.830066527
SPATC1L,118.3881003,-0.053847933,0.156810115,0.6672867,0.830325415
OCEL1,393.5171902,-0.045998605,0.121390583,0.667455473,0.830413241
KCND3,9.637529652,0.041761718,0.243192147,0.667534988,0.830413241
HSD17B13,12.1263025,-0.045710146,0.236997018,0.667621275,0.830413241
ASLP1,44.43208598,-0.056481167,0.189532486,0.667627702,0.830413241
MYL11,20.7864533,0.052170194,0.223573983,0.667632435,0.830413241
VRK3,870.3930228,-0.030134509,0.073427454,0.668086637,0.830909697
HEATR5A,1088.16809,0.037926858,0.094687755,0.668151489,0.83092187
ERO1A,2130.943737,0.027583479,0.068928545,0.668237717,0.830960623
NEGR1,71.58044385,-0.055748099,0.175152,0.668413372,0.830994616
PSPH,511.3638646,0.041612216,0.105721325,0.668415049,0.830994616
ASPN,8.410825076,-0.041440868,0.242580573,0.668539911,0.830994616
BST2,7880.988373,0.031922645,0.078151324,0.668540186,0.830994616
EMCN,9.08677249,0.03997813,0.244385392,0.6685404,0.830994616
BEST1,1265.493888,-0.028846272,0.070060431,0.66862299,0.831021793
PTPRK,68.67659984,0.053490123,0.216672068,0.668672407,0.831021793
MAPK9,1293.463631,0.033467081,0.082182492,0.66887668,0.831135202
APOBR,12093.42396,0.03155089,0.077576218,0.668922158,0.831135202
POLR3F,248.4200012,-0.045953323,0.121995972,0.668935468,0.831135202
TCEA2,326.5258646,0.048925582,0.132689785,0.669040761,0.831135202
EDRF1,430.1409323,0.044607889,0.116339095,0.669144266,0.831135202
SAC3D1,513.4820698,-0.042451313,0.109962461,0.669144518,0.831135202
SRD5A3,1297.847644,0.036981065,0.091666416,0.669190827,0.831135202
ACKR2,19.09965837,-0.051466296,0.22357023,0.669204288,0.831135202
PURA,1283.813725,-0.032930001,0.084180416,0.66949213,0.831373123
ARMC6,869.3687344,-0.036698317,0.092281502,0.669506043,0.831373123
EXOSC1,502.5008915,0.034755915,0.086222844,0.669925956,0.831760741
C20orf144,18.70192209,-0.050767441,0.224933786,0.669928433,0.831760741
TMED7-TICAM2,277.51733,-0.048916371,0.134504719,0.670152662,0.831970685
TDP1,569.0658471,0.043737874,0.11375649,0.670226302,0.831993657
SYAP1,1575.896333,-0.031544135,0.078991297,0.670295067,0.832010575
UBE2N,1226.950048,0.031698656,0.077746444,0.670699371,0.832363309
ZNF140,309.4701687,0.041971538,0.108096259,0.670737493,0.832363309
CALHM1,8.434026872,-0.041152465,0.24273364,0.670796674,0.832363309
WDR90,901.4773823,0.040018847,0.101200608,0.670799881,0.832363309
FSIP2,58.50942328,0.056111257,0.194248148,0.67090802,0.832429043
DCDC1,28.64431221,-0.051864422,0.22058274,0.671117021,0.832538633
TBCE,422.7845666,0.050842418,0.142561958,0.671117655,0.832538633
BRD10,838.9186976,-0.035980008,0.090655724,0.671161861,0.832538633
IL31RA,11.50633901,-0.035780586,0.247496063,0.671782444,0.833239938
C3orf62,632.9758043,0.044025373,0.115545617,0.672027626,0.833475539
PSTK,120.2266162,0.053227384,0.156069429,0.672098358,0.833494759
PPP4C,3771.921643,0.030022461,0.073646954,0.672208296,0.833562592
SYCP2L,43.3703402,0.054099665,0.210380497,0.672428879,0.833767608
VCAM1,17.73730655,-0.050836784,0.223106439,0.672530212,0.833792871
BIVM,482.7702534,0.043141853,0.112933182,0.672559763,0.833792871
NOMO2,5101.594856,-0.041758885,0.109892892,0.672713461,0.833852309
ZNF37A,514.7476287,-0.044409955,0.119733774,0.672718225,0.833852309
AMZ2,966.3185256,0.030402153,0.074916488,0.67278875,0.833871231
SLC2A9,513.2431959,-0.03674889,0.09362582,0.673218717,0.834335615
ADGRL1,472.4644796,-0.046381496,0.126026715,0.673301057,0.834365347
ZNF682,51.04731952,-0.052417249,0.213957175,0.673353294,0.834365347
VIPAS39,873.9793875,-0.031812807,0.079760285,0.673679089,0.834630852
PLD6,43.50012756,0.055707758,0.194214305,0.673679684,0.834630852
DIDO1,2306.879195,0.028169095,0.068975925,0.673733493,0.834630852
SLC17A7,89.89249484,-0.054657082,0.172942138,0.673917618,0.834790416
CDS1,314.5008591,0.041719576,0.109017613,0.674379157,0.835225622
GRPR,10.14867971,0.043667898,0.238982416,0.674379654,0.835225622
DBH,14.3524239,-0.046044215,0.233840413,0.674517498,0.83527865
XPO4,802.641988,-0.03208507,0.080862835,0.674533176,0.83527865
C3orf18,113.6587077,-0.051737816,0.150749546,0.674618425,0.835315667
ELP5,1137.690983,-0.031952399,0.081006374,0.674697883,0.835345509
GAPDHP43,9.853208824,-0.041811313,0.240895515,0.67498542,0.835632946
FBXL3,1738.712241,-0.030265645,0.076532793,0.675048379,0.835642333
TRIM5,772.703967,-0.035805737,0.091349267,0.675272251,0.835850895
FBXO28,1373.674143,0.042135782,0.111269596,0.675439585,0.835989447
RNF141,817.0588123,-0.036278099,0.093506381,0.675506317,0.835995919
TCEANC,97.85622221,0.054125197,0.167260195,0.675599437,0.835995919
PPIG,3530.776235,0.033842793,0.085037887,0.675615197,0.835995919
NKPD1,13.05281368,-0.046601769,0.232530972,0.67567466,0.835995919
COL11A2,22.42842669,-0.046073822,0.233361155,0.675721817,0.835995919
C22orf46P,617.8987713,0.033576387,0.084564374,0.675832635,0.836012681
NOTCH4,45.95629072,-0.054946667,0.19045462,0.67589448,0.836012681
LTV1,978.9235297,0.033161191,0.083499518,0.675901571,0.836012681
TAOK1,4191.413004,0.038206162,0.097873086,0.676038473,0.836111084
DNAI4,70.64356771,0.054049915,0.206851502,0.676091945,0.836111084
UQCRHL,30.58609929,-0.04782947,0.229292757,0.676160069,0.836126808
OAS3,11942.11487,-0.044107128,0.119356473,0.676236552,0.836152866
MDH1B,8.004068899,0.038760007,0.245156559,0.676341922,0.836206073
RPS26P19,19.22562586,0.023937991,0.256112256,0.676396513,0.836206073
FAM3B,28.26431448,0.052704774,0.215594446,0.676521681,0.836206073
TBC1D22B,507.6724909,-0.034605277,0.088328217,0.676523872,0.836206073
TENT5C,10.52830065,-0.041740076,0.240631266,0.676556656,0.836206073
TMEM242,431.8020627,0.037204022,0.095812496,0.676840408,0.836488269
MAPKAPK2,3946.881699,0.032633379,0.082386506,0.676942655,0.836535386
UBOX5,365.3474743,-0.03850711,0.100402442,0.677003135,0.836535386
GUCY2F,14.01689892,0.046984639,0.232329572,0.677044842,0.836535386
SUCLG1,1269.67584,0.034992273,0.089054553,0.677176254,0.836564681
TMCO1,2087.795037,0.029844427,0.074655688,0.677203236,0.836564681
DDX11L1,7.846138075,-0.036005123,0.247246594,0.677234867,0.836564681
POLN,42.12006534,0.050998342,0.220650828,0.677457955,0.836771756
BROX,1458.632479,0.033287652,0.083724576,0.677534317,0.83679758
AATK,233.5760918,-0.048279651,0.136916987,0.677674081,0.836901701
CYRIA,612.7765128,0.043167503,0.115636177,0.67785911,0.837046661
CCDC7,38.98770271,-0.047044551,0.23048585,0.677902402,0.837046661
DCAF16,697.9429848,0.040390792,0.106059087,0.678375562,0.837562366
GEMIN2,131.1581517,0.049915349,0.143642951,0.678711218,0.83768218
FUT6,12.21078423,0.045241019,0.234799938,0.678719346,0.83768218
CACNG5,14.76155751,0.047434848,0.230791992,0.678794303,0.83768218
SPG21,3992.681402,-0.023903082,0.059411773,0.678916151,0.83768218
CIAO2A,2021.185701,0.041015407,0.107109477,0.678937287,0.83768218
SNX29,1566.330035,-0.038367365,0.102741386,0.678970002,0.83768218
GNS,13944.69767,0.035398427,0.087501151,0.679003795,0.83768218
DNAH7,20.68902501,-0.037915588,0.244737552,0.679005614,0.83768218
POLE3,1532.120074,-0.028574179,0.07139652,0.679011028,0.83768218
NOVA1,10.02471573,0.041735837,0.240642856,0.679027728,0.83768218
ITGB1P1,72.32770768,-0.019627913,0.25735507,0.679355628,0.83796632
SMN2,620.9141168,0.037371455,0.097173147,0.679369116,0.83796632
ZNF784,205.8859258,-0.046745315,0.131469101,0.67977364,0.83826777
MTHFSD,479.6056368,0.036806311,0.095624502,0.6798259,0.83826777
ATP5MC2,3588.784548,0.028619731,0.071893262,0.679860257,0.83826777
PMS1,319.367009,0.042672547,0.114922652,0.679884744,0.83826777
RAB36,29.08684407,0.048427304,0.227052642,0.679891268,0.83826777
EHMT2,2067.980949,-0.033887307,0.08901769,0.679986638,0.838279751
PCDHA6,50.47462221,-0.0532885,0.204740708,0.680012089,0.838279751
SNX3,7121.488975,-0.026022277,0.066783242,0.680135146,0.83836296
CASC3,2402.184334,0.02404486,0.059590299,0.680230497,0.838412006
C1QTNF3,21.69444359,0.049447217,0.223778112,0.680593837,0.838791326
CNST,606.5828772,0.04339292,0.118001914,0.681005608,0.839230267
JDP2,2139.144964,-0.031880967,0.083884054,0.681136857,0.839323466
A1BG,420.2735794,-0.039023294,0.10369261,0.681265968,0.839414016
SDF2L1,871.5593559,0.039863023,0.106157163,0.681392355,0.839465005
PARP12,4569.318777,-0.027926468,0.0711467,0.681418612,0.839465005
ADAM17,4157.336503,0.041688694,0.084405435,0.681572829,0.839494035
TMEM44,540.6668152,-0.035960963,0.0949426,0.681651135,0.839494035
NOC2L,2676.816941,-0.025526482,0.064855748,0.681658334,0.839494035
TRAPPC8,1756.660694,-0.032384789,0.083480137,0.681842339,0.839494035
DGKD,472.0603505,0.052366928,0.153640113,0.681895437,0.839494035
PORCN,183.6694278,0.05141741,0.155094859,0.681920905,0.839494035
RNF208,139.8620829,-0.053013712,0.1698208,0.681932279,0.839494035
CD300E,168.3369803,-0.048922267,0.223077578,0.681935733,0.839494035
IGFBP7,56.01454958,-0.052208899,0.209812903,0.681942868,0.839494035
MRPS31P5,30.32479611,0.053129576,0.207503834,0.682039725,0.839544779
SLC49A3,1609.956429,0.037120687,0.097141475,0.682202893,0.839677134
REV1,701.3290312,0.039609908,0.105483696,0.682394038,0.839843898
PTK2,752.0688577,-0.041447616,0.112594623,0.682491083,0.839894833
LCN12,19.38002855,0.048752463,0.225404079,0.682557061,0.839907531
FKBP14,319.7908563,-0.045223715,0.127698606,0.682975297,0.840324554
OR10K1,17.83478243,0.046124128,0.232026073,0.683007333,0.840324554
BCL2L15,40.43556283,0.051347603,0.213918937,0.683144457,0.8403675
INTS11,1949.032188,-0.029947497,0.084237952,0.683163395,0.8403675
FBXO45,546.7253092,-0.039815837,0.107489664,0.68320931,0.8403675
SLC38A7,2051.48574,-0.030860746,0.079674713,0.683284609,0.840391617
ZNF727,10.26318871,-0.042593128,0.237667263,0.683420961,0.840408166
STAG3,248.8880784,-0.048258232,0.141561127,0.683559726,0.840408166
GABPB2,535.614219,-0.038625739,0.103573616,0.683564937,0.840408166
PRKD3,1168.594428,-0.039891747,0.108536652,0.683572239,0.840408166
VWCE,83.94518541,-0.052172061,0.162865292,0.68357653,0.840408166
DSC2,2690.602892,0.026088326,0.066301826,0.683728698,0.840526766
ZBP1,18.40637766,-0.039915745,0.240716746,0.683992478,0.840782543
OLFML1,12.98049125,-0.045086278,0.232888244,0.684126549,0.840878848
NDUFS6,1410.731545,0.030007121,0.077195271,0.684272657,0.840989933
NUDCD1,378.0740733,0.041393642,0.112729418,0.68435333,0.841020584
FCN1,93.36368647,-0.050486498,0.153349781,0.684590605,0.841243667
RABGGTA,1632.599065,0.032535344,0.083674363,0.684754272,0.841359982
EPN2,598.6774467,-0.040503887,0.110483526,0.684882778,0.841359982
C11orf65,24.14326629,0.050815917,0.216296751,0.684896656,0.841359982
