,baseMean,log2FoldChange,lfcSE,pvalue,padj
SLAMF7,762.0756041,0.2484416,0.18522725,0.004627635,0.15363988
KYNU,2197.977503,0.204452482,0.135860845,0.004659253,0.153888136
PCNT,2174.218964,-0.143723649,0.078308774,0.004658063,0.153888136
TMEM38B,1620.545163,0.190153004,0.122392308,0.004699797,0.154826137
H2AC19,690.5256213,0.288054785,0.247312496,0.004716262,0.154931025
SH2B3,6472.054111,0.165741103,0.0996489,0.004727286,0.154931025
SH3D19,123.1009567,0.346706738,0.354889892,0.004773978,0.156060111
ABCC5,3637.49954,-0.238654719,0.171321988,0.004788631,0.156138757
CNIH3,1176.694672,0.155433129,0.089846674,0.004805268,0.156281527
DMAC2L,242.8959638,-0.275885324,0.222928828,0.004827463,0.156603893
CCL13,662.3240913,0.229006771,0.169595645,0.004871818,0.157531452
PDCD4,4932.587302,-0.14334995,0.079083447,0.004880769,0.157531452
BCAR1,1142.574029,0.197097767,0.131495041,0.004926421,0.15780639
PNKD,6217.41259,0.18834492,0.122642121,0.004920138,0.15780639
SLC9A9,237.6481402,0.242556361,0.186222874,0.004916004,0.15780639
TNIP1,3532.505342,0.185792229,0.123215036,0.004982128,0.159190847
COL5A3,288.0904073,0.261128165,0.222385739,0.005071159,0.161554605
PIR,291.5471628,0.223933113,0.168081106,0.005081449,0.161554605
PIF1,254.1962887,-0.267335519,0.226627526,0.005133013,0.162788003
COL4A2,1048.281958,0.226841471,0.182526686,0.005163665,0.163353749
GNG7,169.5140782,-0.050038987,0.092257994,0.00520999,0.164411307
RMDN3,6154.511168,-0.149418256,0.086279549,0.005253867,0.165386552
EGR1,429.2334462,-0.188692756,0.12749653,0.005283647,0.165506682
MYZAP,176.2835791,-0.275233528,0.242623756,0.005278756,0.165506682
LOXL3,886.0362645,-0.214757941,0.158332751,0.005333573,0.166661086
EHD2,97.825462,0.32463588,0.381658666,0.005377806,0.167227213
TFAP2A,40.01529736,0.022309035,0.059198359,0.005377924,0.167227213
C1QBP,2331.682792,0.143692278,0.082871011,0.005406948,0.167313533
TNFRSF10A,201.6388143,0.248482177,0.212972009,0.005398108,0.167313533
ANKRD33B,104.9647534,0.316198095,0.36126608,0.005489199,0.16742058
DPY19L4,703.6773169,-0.188595091,0.131766599,0.005479141,0.16742058
ECI2,846.1356545,0.154065588,0.093485903,0.005476845,0.16742058
HMGA2,1084.317382,0.024204526,0.060462495,0.005453862,0.16742058
SIDT1,156.5608521,-0.281556104,0.271817133,0.005431298,0.16742058
TASL,999.8957451,-0.144619993,0.081971875,0.00548142,0.16742058
ADAMDEC1,2578.304168,-0.19930549,0.139512634,0.005557018,0.168681968
CD1E,60.89585851,-0.026366354,0.061979157,0.005552332,0.168681968
MEF2C,2598.210065,-0.195021975,0.13553098,0.005581569,0.169024767
COL6A1,37110.16387,0.175717024,0.118259435,0.00560565,0.169351743
PIM3,2581.265546,0.19470258,0.139341201,0.005629583,0.169672712
FBXL19,1764.78571,0.195370923,0.143825148,0.005736777,0.17249567
CCL4L2,69.94200597,0.342120437,0.831314641,0.005816181,0.174471739
TRERF1,481.3577471,0.188539323,0.136450541,0.005849885,0.175070846
ALKBH1,339.7553849,-0.198043985,0.148285382,0.005886346,0.175168514
CBR1,948.451049,0.164913989,0.108670318,0.005948299,0.175168514
HPGDS,1820.980368,-0.192811031,0.14000365,0.005905934,0.175168514
MSANTD3,656.3345494,0.19625872,0.149260006,0.005899473,0.175168514
OR14J1,92.94983066,-0.064406292,0.128801739,0.005933479,0.175168514
POLR1A,1638.361217,0.224457152,0.194830219,0.005949327,0.175168514
ZNF382,221.694453,0.245540035,0.244277302,0.005931851,0.175168514
CDKN1C,110.3991889,-0.31471511,0.486055175,0.005980081,0.175668323
LGMN,11342.60669,-0.140061628,0.077509559,0.006027381,0.176245583
SON,9756.954579,-0.123111894,0.065757713,0.006027363,0.176245583
HMGN2P46,33.68828253,0.024087506,0.060344875,0.006090029,0.17726434
HTRA1,4284.750545,-0.166334817,0.11702917,0.006080496,0.17726434
CLIP3,43.27688091,0.019243876,0.057416799,0.006141261,0.1776131
CTTNBP2,54.83709506,-0.035819104,0.070752984,0.006143806,0.1776131
UNC13D,1137.775126,0.167581909,0.113720381,0.006118297,0.1776131
PDLIM4,1811.239678,0.203723921,0.165779642,0.006162003,0.177736136
RCOR1,2031.271096,-0.142867542,0.085804016,0.006211316,0.178754113
KIZ,202.6209412,-0.229491296,0.246392003,0.006267676,0.17965299
MRPL12,1368.168007,0.154271087,0.098421975,0.006270733,0.17965299
MYO19,1104.84325,0.160308646,0.107424419,0.006377673,0.182307081
POLD2,1251.964387,0.183394823,0.14701055,0.006417314,0.183019366
TNFSF13B,1265.710273,0.209616862,0.183223475,0.006431303,0.183019366
FFAR2,79.88777629,-0.030789342,0.065629386,0.006477389,0.183920326
KNL1,586.4752935,-0.255012595,0.291339768,0.006512448,0.184504876
ENTPD1,2119.555659,-0.147913711,0.093366029,0.006578814,0.184742942
GAREM2,44.81334035,0.016508718,0.056085494,0.006575327,0.184742942
HMGN2,10017.31952,-0.127813675,0.073150001,0.006555457,0.184742942
MT1H,49.14943204,0.027109637,0.062522121,0.00656032,0.184742942
N4BP1,2144.21415,0.17479491,0.128855079,0.00660369,0.185033936
CCL24,265.3618402,0.035627436,0.070487588,0.00662027,0.18509171
SH3RF1,439.7680313,0.20736504,0.189888113,0.006667199,0.185995886
LAMB3,528.7449951,0.185208039,0.148961297,0.006808738,0.189529698
ALMS1,345.7865825,-0.045379513,0.083398722,0.006893865,0.189826967
ASPH,5773.663098,0.160917618,0.109913514,0.006838492,0.189826967
CEP350,2361.055883,-0.168428736,0.119324242,0.006857959,0.189826967
NAIP,1512.244135,-0.179311581,0.137615144,0.006892509,0.189826967
ZFHX2,283.0159884,0.203069547,0.188929182,0.00687875,0.189826967
MICAL3,644.8321688,-0.196009484,0.16470503,0.006912305,0.18992451
ITGA5,7101.204469,0.15460346,0.10508206,0.00698389,0.191067848
MSC,181.1759181,0.041149699,0.07718555,0.006970438,0.191067848
ANXA1,22951.81093,0.158222589,0.111061227,0.007039512,0.192152429
GALNT12,1697.95462,-0.137625163,0.084776032,0.007053678,0.192152429
VGLL4,1577.791565,0.151206543,0.102021933,0.007086174,0.192626082
AAMDC,185.6200139,-0.203095832,0.194188148,0.00716417,0.192691993
BCAN,69.36268129,0.025829591,0.061516361,0.007163115,0.192691993
FKBP4,1524.201562,0.171913737,0.132855529,0.007142052,0.192691993
PELI3,643.1208595,0.176676658,0.134220469,0.007126009,0.192691993
TMCC2,58.02779017,0.027209374,0.062565351,0.007122558,0.192691993
FNBP1,1996.606104,-0.133470627,0.081901192,0.007234073,0.193233813
GINS1,321.9200921,0.224618155,0.248052986,0.007244942,0.193233813
PROCR,3245.438594,0.163306607,0.128694217,0.007209298,0.193233813
TAPBP,9682.025697,0.190406187,0.167545131,0.007232934,0.193233813
RUVBL1,634.8595834,0.170706282,0.132424863,0.007278861,0.193329574
TUBA4A,55.79644177,0.028086331,0.063248363,0.007274087,0.193329574
MIA2,917.3547639,-0.176942078,0.140467594,0.007298451,0.193408339
ZDHHC5,4380.926742,0.133927557,0.082672153,0.007312167,0.193408339
CNTRL,1403.340067,-0.193745254,0.175019853,0.00740155,0.193887771
CYGB,1006.393631,-0.153679662,0.113800962,0.007435882,0.193887771
G6PD,5119.087285,0.187751152,0.161896541,0.00743675,0.193887771
ING2,501.240447,-0.184703898,0.151660901,0.007433653,0.193887771
MKI67,4461.802348,-0.14963669,0.127472151,0.007358789,0.193887771
PANX2,48.42801368,0.025933297,0.061591184,0.007388319,0.193887771
VNN1,399.3882331,0.180444405,0.15290408,0.007415797,0.193887771
SLC1A7,59.05112129,-0.034891319,0.069622012,0.007459695,0.194089091
S100A13,390.7267656,-0.198644392,0.192061123,0.007588489,0.197037987
AHCYL2,899.5678441,-0.158258372,0.11902607,0.007661971,0.198138888
MCTP1,964.7151864,0.151151354,0.106368242,0.00764862,0.198138888
CD320,219.8880959,0.208939165,0.250344632,0.007741907,0.199397125
CIITA,833.7111987,-0.208964598,0.298098523,0.007733406,0.199397125
TBC1D4,2825.416144,-0.184350103,0.151629939,0.007764693,0.199580795
RAB7B,1196.772344,0.136887331,0.087635685,0.007853345,0.201453301
UXS1,1211.439196,0.159812157,0.121929334,0.007879887,0.201728266
KIRREL1,398.0093643,-0.202964751,0.294361805,0.007952174,0.201984263
NACC1,5097.383005,0.164852878,0.130627267,0.007937574,0.201984263
RAB3IL1,1103.51997,0.183130043,0.165124542,0.007912574,0.201984263
TSR1,1327.461721,0.140872446,0.094018071,0.007969102,0.201984263
ZCWPW1,159.4072323,-0.060428029,0.114378139,0.007954877,0.201984263
ASNS,885.0460728,0.164678241,0.133731101,0.00803043,0.202331926
MTURN,368.4630044,-0.18703238,0.184566925,0.008017326,0.202331926
PLXDC2,20802.64142,-0.157451213,0.117241427,0.008007696,0.202331926
C15orf48,3817.763623,0.184480129,0.194970481,0.008079741,0.20258248
RPP40,62.42608098,0.032313782,0.066930035,0.008088045,0.20258248
ZDHHC14,164.4618634,-0.080357714,0.196910987,0.008078928,0.20258248
DNAL1,251.1020404,0.191451268,0.367058201,0.008169592,0.203292498
GPR35,594.2003281,0.184576351,0.182217057,0.008180175,0.203292498
RAPGEF2,1076.250505,0.190147671,0.234592054,0.008175121,0.203292498
TRIM65,1560.113348,0.158323379,0.123186964,0.008143115,0.203292498
CYFIP1,16267.48077,-0.113086069,0.079224622,0.008303219,0.205948896
PPP1R12A,2771.290743,-0.126720757,0.07770722,0.008322514,0.206026655
INSIG1,978.9833765,0.175904989,0.172671076,0.008398449,0.207227183
ITGB8,167.8933477,0.058247081,0.108034406,0.008403518,0.207227183
B3GNT2,2728.87078,-0.120137614,0.071604957,0.008470574,0.20847751
SH3PXD2B,3251.952317,0.141101112,0.098845484,0.008502033,0.208848594
ZNF331,302.7387121,-0.192299609,0.257719641,0.008526302,0.209041966
MRAS,2742.462087,0.150139536,0.114117195,0.008579251,0.209936412
MICALL2,842.1573366,0.171268974,0.158103807,0.00864146,0.210248788
PTCRA,231.0945043,-0.188171782,0.290616405,0.008657982,0.210248788
RTL8A,584.4119897,0.162946463,0.139550176,0.00864516,0.210248788
ZNG1F,160.6539121,-0.062679901,0.119856094,0.008647498,0.210248788
SC5D,1527.607185,0.135784704,0.0923667,0.008711446,0.210744262
TAF12,913.189765,-0.152990335,0.116645572,0.008704588,0.210744262
FAM114A1,409.7353171,0.170559132,0.165528264,0.008734859,0.210910442
SIRT1,1130.990613,-0.132483448,0.085816527,0.00884466,0.212938395
WDFY3,2844.500767,0.165014595,0.142668113,0.008852251,0.212938395
CENPP,318.4350708,0.181396528,0.197268468,0.008922323,0.214148877
HVCN1,661.2574707,-0.144293367,0.104649662,0.008936168,0.214148877
CTPS1,678.3270045,0.166327473,0.547405166,0.00897762,0.214336484
MCM10,154.7932366,0.033763756,0.06827479,0.008961411,0.214336484
PDE11A,51.95121363,-0.028815277,0.063742201,0.008995405,0.21435967
CXADR,1663.472953,-0.139541572,0.098953586,0.009059913,0.215494087
FADS1,3497.663574,0.172676165,0.218660457,0.009104671,0.216155395
ARID4A,1838.971487,-0.137490522,0.095803509,0.009128537,0.216319177
BAK1,1935.270703,0.124429464,0.07967936,0.009155056,0.216545089
CRYL1,1123.894152,-0.135210824,0.093516364,0.00918113,0.216560408
HSD17B4,7786.940471,-0.128034618,0.080710216,0.009189676,0.216560408
SPINT1,4438.135346,0.131820818,0.090914053,0.009241001,0.217368125
COL6A2,31040.74677,0.171453547,0.143115614,0.009272939,0.217717676
ADGRE2,3063.142767,0.166774254,0.172070625,0.009379261,0.218785402
CYTH3,1871.783106,-0.177692878,0.312937249,0.009469722,0.218785402
FBXO30,950.344254,-0.145452708,0.119665973,0.009376076,0.218785402
ITPRID2,3004.522251,-0.125802346,0.082223239,0.00940205,0.218785402
KATNB1,685.0868952,0.163244022,0.165130715,0.009447004,0.218785402
MATK,3200.970483,0.142807201,0.107246605,0.009438629,0.218785402
NLN,2290.155192,0.13647299,0.098625431,0.009485779,0.218785402
PRDM4,1064.944132,0.142991346,0.110743235,0.009490025,0.218785402
SH3BP2,7512.359885,0.145940317,0.116075357,0.009442717,0.218785402
SLC39A8,744.5299122,0.161245634,0.384887041,0.009428337,0.218785402
AEN,596.861363,0.144651361,0.112715066,0.009508615,0.218818282
UBE3C,2388.279876,0.116562527,0.073525628,0.009550873,0.219394749
ALK,102.389662,-0.042686266,0.078769832,0.009696448,0.22087419
DAZAP1,4297.227616,0.135597368,0.098707144,0.009671523,0.22087419
EFHD2,9350.696424,0.141510619,0.103250416,0.009643506,0.22087419
EVI2A,1564.314602,-0.167732567,0.301945263,0.00968646,0.22087419
SRSF4,2786.211205,-0.102481007,0.05752388,0.009701902,0.22087419
HAPLN3,60.26434731,0.030937863,0.065530433,0.009760066,0.221407623
RGS1,783.4616827,-0.169250189,0.24452189,0.009753499,0.221407623
C15orf39,693.7124031,0.158634968,0.170284248,0.00989982,0.223385505
DHDH,182.3690525,-0.070728127,0.143183373,0.009890302,0.223385505
OPTN,1967.976194,0.14888173,0.124139697,0.009870783,0.223385505
ADK,937.9093654,-0.135243964,0.106385636,0.009923484,0.223523839
GSDMB,79.92767826,-0.038164763,0.072944333,0.009944263,0.223596847
TESK2,970.9220096,-0.143383526,0.11875538,0.010003745,0.224538283
CCDC171,65.85574163,-0.031947328,0.066423131,0.010110437,0.225527189
GAL3ST4,1768.534075,-0.15743499,0.340538811,0.010070755,0.225527189
N4BP2L2,3308.194492,-0.153776147,0.140768884,0.010118562,0.225527189
ZNF274,764.2318134,-0.137539319,0.102692421,0.010103698,0.225527189
MTPAP,599.5877965,-0.158646304,0.160680132,0.010156972,0.225796122
PRELID1,3276.372327,0.159712866,0.175222607,0.01016605,0.225796122
DMWD,321.494998,0.158805059,0.213243001,0.010349949,0.227505395
GNB1,12983.61923,0.121812062,0.083157368,0.01029311,0.227505395
INHBA,67.98260376,0.026456401,0.061846802,0.010367922,0.227505395
LMO7,231.2800481,-0.053335633,0.096603249,0.010285927,0.227505395
MAST2,2506.70362,0.131833331,0.096794984,0.010367659,0.227505395
RUSC1,847.2274229,0.143803597,0.115382485,0.010304519,0.227505395
TSPAN13,4663.203082,-0.132336496,0.096614361,0.010333828,0.227505395
PODXL,408.5667656,0.147718747,0.307439614,0.010546009,0.231015576
DAG1,1397.767466,0.135332762,0.105560119,0.010655405,0.233011598
PLPPR2,150.045091,0.03878174,0.073604863,0.010731244,0.234268204
FADS2,2050.42072,0.15818218,0.155641864,0.010815264,0.234500949
IK,3305.96704,-0.108864567,0.06456528,0.010787323,0.234500949
MADD,4590.558305,0.11028622,0.067377078,0.01081548,0.234500949
RRM2,1336.202501,0.148535632,0.270631952,0.0107667,0.234500949
PCBD2,660.6635363,-0.144033177,0.128405073,0.010843023,0.234698991
THOP1,1436.368684,0.144922712,0.127905116,0.010888861,0.235291684
DENND2B,1408.807679,-0.147697144,0.132497975,0.011054691,0.238467363
TRAF1,328.4464339,0.058104983,0.104970297,0.011073235,0.238467363
FUCA1,3107.719678,-0.109892935,0.068410373,0.011215333,0.241120209
TM4SF19-DYNLT2B,115.9569946,0.038000241,0.072617148,0.011281241,0.24212885
ARGLU1,3509.450783,-0.160209682,0.163986791,0.011324445,0.242241187
CCDC194,88.91977938,0.032711867,0.067063227,0.011324476,0.242241187
PLPP4,443.4979095,0.147313566,0.189372229,0.011364195,0.242683629
IKBKE,1698.212002,0.140121295,0.123775655,0.011450985,0.244128113
CCNI,5274.913168,-0.126055796,0.092934897,0.011500202,0.244693887
PEX1,554.1370069,-0.147801139,0.16542229,0.01151591,0.244693887
MYBL2,997.1463418,0.138669821,0.272989974,0.011545652,0.244740428
PIGQ,1617.147609,0.147126661,0.206520704,0.011556594,0.244740428
PIP5K1C,5239.966974,0.140449833,0.146711199,0.01157569,0.244740428
PLEKHO1,3997.920219,0.126818697,0.096377155,0.01159639,0.244772149
ZNF500,362.5089762,0.145914057,0.182094644,0.011691487,0.246371517
ACVRL1,1026.54423,0.130309047,0.104175159,0.011746759,0.247127784
RAC2,5516.310075,0.146088549,0.135195746,0.011809371,0.247936518
SLC45A3,1282.588548,0.129019425,0.101907237,0.011824096,0.247936518
PARD3B,44.5743116,-0.022654438,0.059231842,0.011860936,0.248204073
SELENOI,986.3688439,0.142042357,0.192232226,0.011875793,0.248204073
CSF2RA,704.3736619,-0.144844147,0.142491397,0.012002528,0.250442265
AGPAT3,3808.311115,0.116588142,0.081511293,0.012042623,0.250868303
CXCL8,3979.132749,0.117792599,0.287455108,0.012091615,0.251477984
ZNF117,243.9921171,-0.110661358,0.300964523,0.012123467,0.251729775
SQLE,974.8677167,0.140595576,0.15168972,0.012188331,0.252665091
CYB561A3,6565.151296,0.123957325,0.095469672,0.012253084,0.253184068
PYCR1,150.0719314,0.044832575,0.081215833,0.012248491,0.253184068
PLOD2,515.7606633,-0.129444025,0.24150316,0.012331999,0.254402358
SNU13,1518.716429,0.112729251,0.076315917,0.012373743,0.254851126
DEF6,1247.271822,-0.137107427,0.136363727,0.012430902,0.255615434
ATG2B,886.436589,0.050402994,0.089965642,0.012516273,0.256216805
CD1D,395.5421435,-0.056616373,0.101767246,0.012533255,0.256216805
PFKFB2,1668.620014,-0.14169985,0.175092453,0.012540535,0.256216805
TPRG1,234.9310114,-0.095839464,0.228091754,0.012515285,0.256216805
CEP290,469.7540892,-0.138286381,0.149146042,0.012658095,0.258204882
FBRSL1,2340.236279,0.129572067,0.231509135,0.012713661,0.258924067
KCNAB1,317.4199401,-0.11705294,0.275329357,0.012760941,0.259472459
NFKBIA,2867.779557,0.12687282,0.107731255,0.012797719,0.259506713
ZNF668,479.6959005,0.136371478,0.166636802,0.012803335,0.259506713
BICD1,564.2845199,-0.1393972,0.16581708,0.01289132,0.26004974
FN1,327332.8061,-0.111906146,0.075920649,0.012858874,0.26004974
IPO4,956.9942978,0.135786814,0.176867234,0.012877764,0.26004974
ADCY6,1457.24264,-0.137708435,0.193251074,0.013015149,0.261065186
GBE1,1353.199822,-0.113913275,0.079843942,0.013019835,0.261065186
MARS1,5891.414939,0.120259316,0.091662201,0.013006075,0.261065186
SERP1,4986.433405,0.120057391,0.094205563,0.013023567,0.261065186
IFITM3,3480.43429,0.080672275,0.1706007,0.013072944,0.261643577
SCPEP1,4439.492215,-0.108395382,0.072136088,0.013272995,0.265231063
ATOX1,1278.431001,0.129755919,0.122396523,0.01341582,0.2657864
CAPN15,2577.037676,0.132916942,0.183324652,0.013406235,0.2657864
GALNS,1825.739139,0.129603097,0.123361272,0.013400036,0.2657864
REV1,701.3290312,-0.141018373,0.174759679,0.013392608,0.2657864
TFE3,3071.881555,0.123192279,0.100764559,0.013327249,0.2657864
ZNF407,589.9729096,0.132823976,0.131414138,0.013425872,0.2657864
MT1G,143.4794525,0.041706428,0.07683457,0.013452553,0.265901706
GABRE,1212.500837,-0.126268843,0.246405423,0.013514253,0.266707765
CBX7,642.8987553,-0.090010947,0.204021853,0.013582656,0.2676434
CHST7,711.4724347,0.131379528,0.179615939,0.01362303,0.267988377
POU3F1,110.2301267,-0.037084421,0.07133038,0.01365595,0.267988377
PSMG2,1149.029509,-0.123182433,0.100594181,0.013663224,0.267988377
LRPAP1,12816.34392,-0.104285387,0.068095443,0.01370985,0.268489822
PARP10,3375.367065,0.143848915,0.168792456,0.013838515,0.270593915
APAF1,652.0919914,-0.133553853,0.136525184,0.013928196,0.271634238
CTR9,2126.633645,-0.124718587,0.106594549,0.013934331,0.271634238
IFRD2,1610.817378,0.124962671,0.119482419,0.014018192,0.271653346
IL2RG,603.3183426,0.126724161,0.122713598,0.014020543,0.271653346
POFUT1,1251.334289,0.118174004,0.093205929,0.014008902,0.271653346
POLR2H,894.0823606,0.119019541,0.094202525,0.013991059,0.271653346
CLSTN1,5608.990949,-0.122872679,0.10676913,0.014098413,0.272498479
GIMAP4,2079.188384,-0.120961349,0.097450366,0.01410691,0.272498479
KDM3A,1619.316995,-0.137385027,0.141991626,0.01415912,0.272680687
PDP1,566.8719276,-0.128359821,0.128553466,0.014147674,0.272680687
FLOT1,4700.761015,0.129205464,0.153108275,0.014186791,0.272801506
SCLY,504.7135024,0.128788637,0.152902762,0.01427635,0.273698023
TAGLN,316.2897124,-0.127452835,0.174009032,0.014272292,0.273698023
TRMT10B,244.0769627,-0.120551415,0.212759016,0.014329868,0.274311548
MEF2A,4034.94443,-0.133952427,0.114121461,0.014433931,0.275889342
UBE4A,2352.926351,-0.10909279,0.079056997,0.014534005,0.276978761
ZNF852,60.60090839,-0.030450613,0.064833842,0.014534378,0.276978761
ARL6,81.56026565,0.021271368,0.058360966,0.014694569,0.27788503
ATP8B3,104.1274393,-0.036898626,0.07102192,0.014626304,0.27788503
GYPC,1280.594398,0.12060002,0.105331201,0.014739489,0.27788503
MYBPH,655.0446465,-0.091209556,0.194501725,0.014767786,0.27788503
NDRG4,192.7957954,0.061763343,0.110199723,0.014778104,0.27788503
NES,1737.958343,0.11181996,0.215029922,0.014665005,0.27788503
