,baseMean,log2FoldChange,lfcSE,pvalue,padj
PPP1R8,1124.454476,0.015162292,0.064992283,0.763966786,0.889150237
ZC3H12C,841.0160103,-0.015269654,0.066799684,0.764139651,0.889173745
GOLGA3,3520.627612,-0.014322061,0.055254888,0.764157231,0.889173745
FSCN1,5310.878245,-0.01503428,0.063722242,0.764195629,0.889173745
ZNF501,27.46908292,-0.008445385,0.099173824,0.764398706,NA
ZBTB41,345.8600658,-0.015479633,0.07380508,0.764490912,0.889436374
NOMO1,5781.127336,-0.013104588,0.050023925,0.764727626,0.889495907
PI4KAP1,241.9646899,0.015479233,0.078318467,0.764746368,0.889495907
AEBP2,905.0939318,0.014785543,0.061176667,0.764817194,0.889495907
UBE2E2,1096.743535,0.014438047,0.059862195,0.764820376,0.889495907
TNXB,19.76276059,0.002982469,0.102648977,0.764920525,NA
OVGP1,26.20998597,-0.008120827,0.099505747,0.764940801,NA
MTOR,2289.142318,-0.01436244,0.058433491,0.764970492,0.889565799
PER1,801.4997107,-0.010400772,0.096362438,0.765019629,0.889565799
RBM5,3406.553901,-0.012162771,0.046131816,0.765152041,0.889574774
SBF2,1408.078822,-0.015399192,0.075064086,0.765174709,0.889574774
ERMN,43.07913047,-0.00761399,0.099918963,0.765236086,0.889574774
RAD21,5209.437747,0.01410197,0.052473821,0.765480633,0.889749586
LRRN3,8.999355287,-0.005075517,0.101767959,0.7654863,NA
RNF13,5773.993802,0.01263978,0.049062239,0.765525651,0.889749586
C12orf75,25.32566976,0.008232348,0.099489273,0.765945972,NA
DOCK6,234.8321083,-0.008783738,0.098716549,0.76601069,0.890232403
NICN1,528.580189,0.015391665,0.072625404,0.766088585,0.890242007
EXTL1,24.30069782,-0.007210516,0.100257248,0.766435056,NA
BACH1,3634.107058,0.012555474,0.047959081,0.76655382,0.89070168
TAS2R4,18.10262717,-0.007345791,0.10020924,0.766589987,NA
CCDC180,46.86074771,-0.008861198,0.098580353,0.766960821,0.890987735
PMS2P6,70.98431989,0.012057354,0.093390544,0.767031551,0.890987735
DMC1,38.07077153,-0.007569349,0.09994886,0.767077825,0.890987735
TMEM26,301.0649551,0.014763442,0.083835703,0.767078764,0.890987735
GOLGA6L9,59.61700152,-0.008978133,0.098513772,0.767164432,0.891006292
OGN,28.02573712,-0.00629766,0.100943119,0.767301967,NA
HILPDA,200.931011,-0.014948511,0.080827252,0.767415325,0.891216725
PRB3,8.334812659,0.004156023,0.1022014,0.767526779,NA
INTS11,1923.323384,-0.013004052,0.051618939,0.767548869,0.891290852
PRTG,7.457590367,-0.003887108,0.102249043,0.767632507,NA
RGS18,114.4174014,0.011760002,0.094220266,0.76764896,0.891326125
ZDHHC4P1,13.41487905,-0.006285825,0.100979775,0.76766117,NA
BTNL9,10.35408309,-0.005280071,0.101596849,0.76777094,NA
OST4,1832.42982,-0.013450893,0.053572489,0.767951602,0.891596552
GID8,1736.08131,0.013605341,0.053862261,0.768215922,0.891750739
CHTF8,2242.580481,0.013593032,0.051293983,0.768223906,0.891750739
SMNDC1,679.6533024,-0.015034229,0.07012056,0.768385792,0.891751119
GPR160,116.9213792,0.012086069,0.09307313,0.76840582,0.891751119
TRABD2A,57.81357544,0.01036976,0.096553552,0.768433482,0.891751119
FGF7,24.28203614,-0.005278529,0.101511631,0.76856746,NA
ABHD3,1234.934872,-0.014588729,0.063241801,0.768740198,0.892026088
NEURL1B,14.22801853,-0.006429511,0.100833247,0.768866896,NA
WDR27,375.8294209,-0.014629496,0.082588722,0.769120706,0.892386625
FRG1JP,14.94950671,0.007071874,0.100407486,0.769175017,NA
STPG1,139.1056579,0.013510256,0.089077077,0.769414363,0.892646337
SYNJ2BP-COX16,38.04404526,-0.005735633,0.101284963,0.7696276,0.892787344
ELOF1,1201.377921,-0.013069337,0.051749258,0.769740958,0.892787344
MEIOC,41.83646312,-0.008647629,0.098658344,0.769745396,0.892787344
CACHD1,16.59178875,0.007237637,0.100239932,0.769999168,NA
CKMT1A,9.539481786,0.005030436,0.101774403,0.770001403,NA
BRAF,693.1540594,-0.013884745,0.087090377,0.770049037,0.892944755
CDYL2,131.6703338,0.011389603,0.094590202,0.770063071,0.892944755
ZNF670,42.12851987,-0.009691336,0.097421429,0.770090643,0.892944755
NUTM2B,37.19288644,-0.009144879,0.098085845,0.77016249,0.892947078
OR5A1,29.42138336,0.009138523,0.098210393,0.770279189,NA
MYO5C,15.20544783,-0.004361686,0.101977993,0.770302983,NA
SPATA1,45.18076245,-0.0089049,0.098373558,0.770421134,0.893134245
LRTOMT,14.04466661,0.005460867,0.101466289,0.770451104,NA
AHCYL1,5826.002925,-0.012555755,0.048744829,0.770463636,0.893134245
POLN,36.30674018,-0.007073325,0.100160748,0.770667805,0.893289926
TUBB1,12.92292317,-0.006339881,0.100857797,0.770738091,NA
SH3GL1P1,27.12326189,-0.00879764,0.098496276,0.770837201,NA
ZDHHC14,180.4630693,-0.013234997,0.088452535,0.771092177,0.893700796
PPWD1,722.6273638,0.014588742,0.067919024,0.771220866,0.893768924
ARFGAP3,1188.636111,0.014835435,0.066692832,0.771646754,0.894181433
IL9RP3,12.14213596,-0.005629187,0.10135165,0.771700153,NA
SCML2,22.40862757,-0.007423381,0.099941573,0.771729372,NA
CEP89,507.6596601,0.014829198,0.079941743,0.772154724,0.894607598
KLK1,30.37584627,0.008635505,0.098773026,0.77219905,0.894607598
MTHFSD,443.6341598,0.014974852,0.072068837,0.772224439,0.894607598
VARS1,3809.809379,0.014207705,0.060598679,0.772470505,0.89467547
DTD1,377.7744394,0.014996382,0.072629576,0.772549441,0.89467547
CLEC2B,396.9399123,-0.014909166,0.073974542,0.772558711,0.89467547
DDX49,1075.336695,0.014077678,0.060082206,0.77256294,0.89467547
POLDIP2,2718.877557,0.010939933,0.045664412,0.772684139,0.89473478
TRIM49D1,25.62555173,-0.007706672,0.099613329,0.772708738,NA
GALNT5,13.54361201,-0.006309733,0.100825543,0.772867742,NA
DAPK2,42.19430332,0.008827243,0.098464377,0.772872063,0.894871339
OR10H1,25.97750843,-0.008434674,0.098754186,0.773230995,NA
CEP350,2579.00889,-0.013457265,0.056449649,0.773304136,0.895214982
RANBP17,35.12174804,0.007403201,0.099961445,0.773361272,0.895214982
CIMAP1B,1419.484808,0.014327235,0.062107959,0.773378919,0.895214982
SPRED3,24.49344259,-0.006580935,0.10057872,0.77339732,NA
WBP2NL,8.63781116,0.004341609,0.102074273,0.773511491,NA
POGZ,1909.536105,0.014284944,0.058694187,0.773557472,0.895340601
MECOM,9.532571321,-0.004700666,0.101852157,0.773740571,NA
PMPCA,2204.605756,-0.014554511,0.065883143,0.773769804,0.895496912
S1PR3,20.64752571,-0.006363033,0.100729084,0.773799967,NA
PLAT,30.69864071,-0.00853979,0.098577606,0.773832607,0.895496912
NPM1P40,9.944669765,-0.005067539,0.101656467,0.774012885,NA
NRK,7.399319808,-0.004576221,0.10191539,0.774036013,NA
ANO5,44.08518479,-0.008741522,0.098384304,0.774050037,0.895667456
RAB4B,921.8924142,-0.013437938,0.055961314,0.774270274,0.895841218
ZBTB16,25.26183071,-0.00878977,0.098324891,0.774286059,NA
PTPRN2,20.86493504,-0.006298276,0.100806876,0.774581539,NA
ILKAP,644.7338307,-0.01428469,0.06274694,0.774711017,0.896192069
C3orf62,585.804752,0.014693607,0.079155326,0.774713707,0.896192069
TOR1AIP2,1984.448242,0.014026625,0.060169403,0.774796137,0.896206335
G6PC1,11.78802657,-0.005925277,0.101077081,0.774876216,NA
CRMP1,50.30529139,0.010557663,0.095787868,0.775005072,0.896366912
ACTG1P3,6.927421831,-0.004480143,0.101953734,0.775167868,NA
WDFY3,2811.83336,-0.014945904,0.069867756,0.775206002,0.896492285
PDCD6P1,41.43859608,-0.009978966,0.096409473,0.775253711,0.896492285
OPRD1,62.46140344,0.011708914,0.09329117,0.775399281,0.896579525
IQCK,130.0609529,0.012511472,0.090951979,0.775505054,0.896620737
SSXP10,22.97265397,0.00794396,0.099378187,0.775841254,NA
ADH5,2380.44897,0.014118225,0.061374376,0.775902319,0.896998928
SLFN12L,256.04956,-0.012485716,0.090773848,0.776060271,0.897100413
FBP2,33.09885347,-0.008582971,0.098565684,0.776296832,0.897250744
CFAP68,171.8743789,-0.011953839,0.092626661,0.776330679,0.897250744
TTF1,538.2063719,-0.014620153,0.072762056,0.776713386,0.897553594
PJA2,4335.879132,-0.01255167,0.051074984,0.776800012,0.897553594
IMPDH1P10,5.335502436,-0.000799706,0.103027158,0.776802978,NA
HYLS1,112.5447794,-0.013679402,0.087039148,0.776803325,0.897553594
C1QTNF9B,13.8507486,0.006190425,0.100908682,0.776922502,NA
XIAPP3,14.27265563,-0.005291448,0.101498287,0.776943366,NA
MAPKAPK2,3838.642185,-0.011404103,0.045047522,0.777133522,0.897853974
CD69,11.68365054,0.00515597,0.101599093,0.777518014,NA
GCDH,587.3760677,-0.014653506,0.073891713,0.77767227,0.898395227
KCNT1,21.29257038,0.005997422,0.101221064,0.777724447,NA
ALDH1L1,8.408672427,0.004795206,0.101740358,0.777787377,NA
PPP4R1L,129.2785568,-0.013535624,0.085599813,0.777821755,0.898433097
CLPB,1376.295043,0.014569633,0.069413848,0.777881568,0.898433097
MDM4,984.5482759,0.014655821,0.072352913,0.777945841,0.898433097
CMC1,575.9258955,-0.01445854,0.066063949,0.778088491,0.898433097
SPIDR,780.3685929,-0.013477311,0.067392432,0.778124719,0.898433097
EIF1,11178.80701,-0.011833422,0.053112701,0.778126686,0.898433097
CCDC6,1584.866086,0.012630182,0.051707999,0.778371957,0.898616791
CPT2,1503.752991,-0.013893268,0.060333276,0.778468687,0.898616791
FLOT1,5267.48864,0.016010838,0.058779119,0.778496643,0.898616791
TESPA1,22.45233027,-0.007623415,0.099385611,0.778507231,NA
LECT2,8.764099703,-0.005103671,0.101563714,0.778553469,NA
PCDHGA1,11.51453844,-0.004909985,0.101650849,0.778644864,NA
MPHOSPH8,1350.753606,0.014241349,0.065202091,0.778811643,0.898789331
SLC9A6,1596.40711,0.015044812,0.06880318,0.778842838,0.898789331
MCAT,392.1727681,-0.014364638,0.078147841,0.778934736,0.898789331
TTC23,630.2535185,0.014506133,0.075437253,0.778955995,0.898789331
NPIPP1,106.9237989,0.012854965,0.089350063,0.77899762,0.898789331
RBM4B,386.6058935,0.014536091,0.070785518,0.779457658,0.899124895
TMCO6,434.3469019,-0.01400928,0.081875773,0.779469439,0.899124895
ZNF285,46.4059901,0.007539613,0.099544424,0.77949944,0.899124895
KDM5A,2380.90895,0.014466735,0.070533435,0.779597105,0.899134239
PLCE1,70.1007758,-0.00979408,0.096432711,0.779648195,0.899134239
ELN,13.59361862,0.006510564,0.10063608,0.779831755,NA
ZNF441,73.08565025,0.010447716,0.095448987,0.779886791,0.899250859
CAMTA1,528.7831303,-0.014498754,0.072695378,0.779915781,0.899250859
BBOF1,49.95518398,0.010154624,0.096008178,0.779960327,0.899250859
SEMA5B,6.83220073,0.004588191,0.101882691,0.779963568,NA
PRKCZ,67.49672653,-0.01113865,0.093861353,0.780216291,0.89934008
GPR132,408.6750963,-0.014344898,0.078223938,0.780229171,0.89934008
SAMD4A,1480.371871,-0.014032003,0.078154701,0.780248742,0.89934008
TMEM256,326.7354919,-0.014195112,0.078328007,0.780451627,0.899492838
PLCB1,58.70194053,0.009134389,0.097520953,0.780800909,0.89981428
GUSBP1,11.90068741,0.00429862,0.10203161,0.780820892,NA
LIPT1,76.66752308,0.010040053,0.096024472,0.780927195,0.899878701
PTPN11P2,12.00144361,0.00566044,0.101233129,0.780975778,NA
ESR2,28.85515034,-0.008715107,0.098042746,0.781066868,NA
MYH11,78.15478431,0.011085777,0.093993952,0.781183549,0.900028971
BRD1,1184.466933,0.014162861,0.079855124,0.781198396,0.900028971
MPPED1,18.59185152,0.00746501,0.099649218,0.781216566,NA
H2AC13,8.951487031,-0.005258781,0.101409205,0.781283843,NA
MRPS18B,1421.299374,-0.01369614,0.052066768,0.781493305,0.90028761
SLC5A4,34.13804418,0.008956569,0.097824242,0.781585551,0.900312756
TIGAR,1591.539427,-0.014399359,0.075262989,0.781758865,0.900431269
RANGAP1,4078.080777,-0.009423363,0.039207203,0.781847447,0.900452176
HSP90AB3P,14.30758459,0.005968085,0.100982647,0.781979641,NA
FCF1P7,12.01064723,0.005853508,0.10106976,0.782085763,NA
CWF19L1,330.985713,-0.013745517,0.082455524,0.782218196,0.900771554
RRAGB,305.4119685,-0.01309236,0.087256797,0.782265668,0.900771554
PARL,1491.751618,0.011545582,0.048147458,0.782386862,0.900829974
CHD1L,1891.146762,0.011996342,0.048706113,0.78256535,0.900857018
IREB2,2790.134854,0.013627252,0.061089626,0.782678245,0.900857018
ZNF57,50.55212148,-0.008145005,0.098609807,0.782709733,0.900857018
MARK2,2492.273513,0.011843955,0.049407825,0.782802508,0.900857018
AURKAIP1,1902.560994,0.012163274,0.049635399,0.782818728,0.900857018
RPL13AP26,34.70587482,-0.009889119,0.096958537,0.782833122,0.900857018
TLE6,22.52401627,-0.007027821,0.099905232,0.782876929,NA
PLEKHO2,10574.47357,0.010345153,0.043934961,0.782948366,0.900908547
ZGRF1,224.0655918,0.012893361,0.087747125,0.783363192,0.90125004
H4C15,132.2139837,-0.011141215,0.093290009,0.783418123,0.90125004
EAPP,533.0472914,0.014220558,0.066745612,0.783456625,0.90125004
TVP23C-CDRT4,159.3868675,-0.011916281,0.090951312,0.783558391,0.901286013
UBE2H,2982.883985,-0.011345644,0.046942021,0.783698659,0.901324505
USP35,309.4447293,0.014109036,0.080120398,0.783732852,0.901324505
CLSTN2,37.64551519,0.009449352,0.096926245,0.783846613,0.901374253
METAP1D,90.7889359,0.009881556,0.096132116,0.783975835,0.901436954
SETX,4266.298615,-0.01184708,0.049580685,0.784042153,0.901436954
TBC1D25,537.5305191,-0.0140963,0.071957814,0.784325351,0.901681468
TBC1D32,64.36603057,0.00836845,0.098500113,0.784689256,0.901959812
USP37,503.8962054,-0.014097662,0.075565058,0.784708564,0.901959812
ISG20L2,357.6824423,-0.012441831,0.087585137,0.784850069,0.902041363
AQP6,9.759425822,0.00497656,0.101598074,0.785215104,NA
TBC1D8,874.2599319,-0.012935171,0.064503626,0.785322671,0.902503402
SLC9B1,15.35418804,-0.006087083,0.100690817,0.785398484,NA
ZNF707,439.2369886,0.01407773,0.07044117,0.785503494,0.90258661
SZRD1,5292.224433,0.010485034,0.04177869,0.785566245,0.90258661
CEP162,202.8321661,-0.013227936,0.085079212,0.785606867,0.90258661
ZNF717,91.72289255,0.011518616,0.092312911,0.785695479,0.902595006
CCDC61,255.3476313,-0.01365843,0.080529134,0.785835555,0.902595006
ITGAD,34.98849981,-0.008086488,0.09856301,0.785984412,0.902595006
CTSW,92.40950243,0.011781716,0.091488332,0.786002847,0.902595006
VIPR1,9.632262486,-0.005029305,0.101472482,0.78609445,NA
ZBTB8B,49.44796129,0.009596234,0.096521737,0.786102686,0.902595006
CFAP184,73.2860948,-0.010803578,0.093359685,0.786128992,0.902595006
ZNF530,103.3405869,-0.009184073,0.096872889,0.786145993,0.902595006
UMAD1,403.6957456,0.014166066,0.079141911,0.786195916,0.902595006
ZNF773,173.4632429,0.011753208,0.091445402,0.786259057,0.902595006
SEPTIN7P14,7.89618549,-0.004906822,0.101548063,0.786386979,NA
GCSH,293.6444044,0.013012536,0.085752823,0.786397575,0.902595006
LRRC37B,388.5819938,0.013995593,0.072553436,0.786440412,0.902595006
DAB2IP,53.74270969,0.007304467,0.099498239,0.78646135,0.902595006
STAG3L3,386.7717255,-0.014283939,0.069696049,0.786708511,0.902797623
TMEM138,1329.314662,0.013179598,0.059436335,0.78684741,0.902875977
STAM,751.4089892,-0.013605187,0.064560313,0.787197471,0.903010317
CSNK1G1,937.1320561,0.013810702,0.067389431,0.787219112,0.903010317
LRRC8B,820.164918,-0.013153949,0.062774531,0.787252057,0.903010317
SLC9A3,277.5408875,0.012669694,0.088234681,0.78725576,0.903010317
CFL2,313.9471671,0.013918087,0.079096247,0.787392666,0.903010317
MAP2K6,155.2158808,-0.013044843,0.085345787,0.787454723,0.903010317
RASA4EP,41.6556422,-0.009386409,0.096505551,0.787458899,0.903010317
ZNF302,452.9177507,0.013754608,0.077648426,0.787666333,0.903054388
CREBZF,1335.819572,0.01514201,0.069890617,0.787738191,0.903054388
CLIC2,9.693002417,0.004316743,0.101897191,0.787810817,NA
BAP1,3439.795086,-0.011424124,0.048427598,0.787856139,0.903054388
FCRL3,13.53874993,0.006056609,0.100726853,0.787935662,NA
PPT1,12864.70953,0.009534507,0.047492986,0.787949042,0.903054388
STT3A,3998.172098,0.012570197,0.056166493,0.787975732,0.903054388
ISOC1,366.6818188,0.013950271,0.076580876,0.787980965,0.903054388
PPIL6,38.2252659,-0.007405396,0.099262569,0.787991767,0.903054388
TF,657.9106729,0.013444947,0.062385596,0.788068074,0.903060888
H2BC18,17.63085419,0.006210337,0.100618555,0.788235966,NA
AP2M1,16911.85986,0.008914493,0.034752387,0.788258877,0.903070544
GPER1,88.37644086,-0.010730074,0.093512599,0.788282766,0.903070544
F8,111.5402185,0.011354673,0.092287293,0.788341284,0.903070544
HIF3A,31.12303912,0.008265699,0.098328269,0.788359041,0.903070544
OR1M1,12.27468032,0.005660424,0.10103537,0.788873546,NA
GUSBP15,8.660499433,0.001330581,0.102967434,0.788906888,NA
CORO7-PAM16,28.46631315,-0.002207525,0.102803696,0.788933831,NA
HS3ST3B1,456.0125306,-0.013798642,0.07295166,0.789116906,0.903495579
SNX14,1293.982154,0.013547916,0.064813853,0.789186137,0.903495579
PIK3CD,2722.017811,-0.015231445,0.068751801,0.789188218,0.903495579
TSPAN14,3146.105655,0.012002792,0.052471241,0.78919412,0.903495579
FAM50A,3292.181216,0.009821197,0.041112354,0.789225515,0.903495579
NUP93,1361.468825,0.013262366,0.060980735,0.789268554,0.903495579
PPP3CC,341.7868203,0.013506077,0.078505227,0.789278269,0.903495579
MTF1,879.7470899,0.013812046,0.076504383,0.789295434,0.903495579
OLA1P3,21.79638402,0.006853002,0.100000451,0.789375044,NA
PXMP2,215.1626834,0.013909065,0.076693408,0.789482075,0.90362832
SLC25A21,13.11668068,-0.005843509,0.100810063,0.789555534,NA
UBE2A,2494.667637,-0.010601265,0.044032226,0.78970861,0.903723066
RBMX,3256.92718,0.009922694,0.040427396,0.789803957,0.903723066
PTEN,1948.906534,0.011635509,0.050255018,0.789848507,0.903723066
CCDC169,75.03780829,0.009851759,0.095236141,0.789863461,0.903723066
EPB41,1172.799729,0.012477041,0.055402711,0.789918284,0.903723066
ZBTB7B,2869.021914,0.012841857,0.056026413,0.790026023,0.903765453
ENTPD7,434.598679,-0.013716547,0.075181356,0.790116485,0.90378807
YAE1,150.3390477,0.013264453,0.083604054,0.790209158,0.903813212
ATL1,197.0133556,-0.012356052,0.087766145,0.790456025,0.904014696
LRRC61,81.67465623,0.011119213,0.092545417,0.790554979,0.904046995
C3orf33,72.27132866,-0.009380365,0.096200318,0.790792723,0.904229275
ICAM2,149.1027183,-0.012736867,0.085706008,0.790855828,0.904229275
PMS2,687.1748922,-0.013329419,0.063098076,0.790932961,0.904236601
MYO3B,11.28824443,-0.004850456,0.101523352,0.790958146,NA
PIGCP1,100.6880969,-0.01318385,0.090445218,0.791051502,0.904261334
NSMCE3,537.9953609,-0.013792589,0.062475948,0.791096052,0.904261334
SMARCAL1,922.3803195,-0.01283388,0.059585498,0.791187542,0.904285064
ZNF81,273.8684016,-0.011046085,0.092301858,0.791399595,0.904446574
CEP76,265.6937561,-0.013593495,0.076355957,0.791524348,0.904508294
P3H4,63.08549529,-0.009394484,0.095970754,0.791729441,0.904635761
MACO1,870.8597269,-0.01285791,0.062182622,0.791777408,0.904635761
TMEM225B,9.154664235,-0.004190738,0.101871696,0.791821686,NA
SNRPGP14,9.576584632,-0.004524056,0.101692066,0.791932865,NA
ALOX15,8.806002288,-0.003418732,0.102260171,0.791995693,NA
OR2M4,19.46703913,-0.006537237,0.100048988,0.792068158,NA
FAM81A,20.10064279,0.005904746,0.10074387,0.792406189,NA
OR6C75,20.63179555,0.006051879,0.100632362,0.792564562,NA
SIM2,25.97004922,0.0073333,0.099392487,0.79276894,NA
TTC41P,8.460082514,-0.00426192,0.101852551,0.792774937,NA
ZNF417,224.4614885,-0.013246905,0.079724077,0.792914991,0.905854541
TACC2,429.0129627,-0.013535439,0.072922986,0.793022225,0.905890286
LHFPL6,18.01483036,-0.006510956,0.100060654,0.793037557,NA
HEBP2,417.3552369,-0.013450557,0.077229546,0.793087992,0.905890286
WNK3,18.32049821,-0.00637522,0.100196912,0.793279817,NA
MAPK8IP1,81.51821061,-0.009977473,0.094706107,0.793305627,0.905990979
STIP1,7314.381045,-0.009705221,0.040551409,0.793317874,0.905990979
C1QTNF4,7.256044503,0.003823232,0.102108729,0.793334784,NA
TTI2,295.909053,-0.013368841,0.078353634,0.793451063,0.906062151
C8G,21.03912644,0.006727115,0.099949976,0.793518949,NA
SLA2,14.58141149,0.005547844,0.100994486,0.793567515,NA
CAPN15,2500.135286,0.01319549,0.064517922,0.793908066,0.906497183
CAMK2D,1664.850853,-0.01133311,0.058213786,0.794077137,0.906497183
RNF34,887.4133455,0.013559137,0.065488713,0.794102252,0.906497183
HMMR,832.2345951,-0.013350604,0.074857969,0.794172783,0.906497183
CENPBD1P,424.153649,-0.013238642,0.066936108,0.794186543,0.906497183
