,baseMean,log2FoldChange,lfcSE,pvalue,padj
DOK1,2543.057206,-0.011626293,0.09369847,0.88470492,0.943815706
TMEM222,1232.479497,-0.012680475,0.096013325,0.884709951,0.943815706
PAIP2B,24.77731577,-0.017547823,0.214968503,0.884928482,0.943952956
TSN,1682.438837,0.013722751,0.098208435,0.884986186,0.943952956
PPP1R12B,369.0033525,0.01903381,0.174636317,0.885026271,0.943952956
C1orf198,498.0342711,0.013382018,0.099556592,0.885132786,0.94399984
NKX3-1,16.95758403,-0.015604187,0.230855756,0.885260276,0.944069086
TRAPPC3L,95.86240688,-0.0183095,0.165342995,0.885368324,0.94411759
SETDB1,1716.315173,0.010660594,0.077240113,0.885787039,0.944497344
CCDC137,1066.710541,0.011801492,0.085342006,0.885958431,0.944613349
MED11,354.0668883,-0.013785363,0.10369727,0.886097554,0.944694933
DHX16,1837.601882,-0.009306647,0.071437714,0.886180892,0.944717037
GOLGA8O,27.88145715,-0.013258434,0.239880122,0.886490185,0.94498
GLDC,23.44845765,0.016991521,0.221975784,0.886907576,0.94524841
PROSER1,1214.334368,-0.01273089,0.099244786,0.886928317,0.94524841
C4orf46,235.7543569,0.016143954,0.129492809,0.886984961,0.94524841
ZNF318,1390.337905,0.012196203,0.090278984,0.887117721,0.94524841
RBBP8,383.4864234,-0.017147821,0.148636105,0.887208599,0.94524841
KIFAP3,344.5777918,0.014397967,0.112792478,0.887222718,0.94524841
SOX7,20.23376013,0.016672804,0.223683168,0.887310343,0.94524841
GPAM,291.5311503,0.014559566,0.11314208,0.887391665,0.94524841
L3MBTL1,323.4334728,-0.017210592,0.147768189,0.887404266,0.94524841
ENO1,34219.29926,-0.013432138,0.1049301,0.887440581,0.94524841
TMEM276,196.2373955,0.016800129,0.138830685,0.887483144,0.94524841
MAPKAPK5,1479.104552,0.011031074,0.083868412,0.887493669,0.94524841
H2BC21,137.2638461,-0.017563479,0.14583643,0.887721052,0.94542386
KCNJ15,48.10932556,-0.011150271,0.247442427,0.888251201,0.945921709
G6PC1,14.17688742,-0.014274247,0.236151686,0.888343553,0.9459533
AS3MT,21.30364219,0.016614705,0.223542518,0.888560188,0.946014868
ACAD9,1402.191877,-0.009703556,0.072933311,0.888566748,0.946014868
KIF9,90.66840165,0.018436229,0.173614272,0.888615238,0.946014868
ZNF286A-TBC1D26,17.26427517,-0.013657621,0.237653774,0.888652137,0.946014868
CDKAL1,326.4484847,-0.013466273,0.106281408,0.88899082,0.946295927
UBE2V2,978.347628,0.014080765,0.110190938,0.889041575,0.946295927
NF2,1267.826907,-0.011425752,0.08795432,0.889115918,0.94630506
PSPH,511.3638646,-0.013958011,0.112015286,0.889175576,0.94630506
H2AZ1,6419.061554,-0.010107401,0.074994487,0.889476052,0.946558084
CDH7,10.50907983,0.013485667,0.240620656,0.889569233,0.946589723
UBA2,2178.022067,-0.010890359,0.08798457,0.889631243,0.946589723
ITGB3BP,167.0649013,0.017928201,0.165463646,0.889737045,0.94663555
RECK,341.492839,-0.013623143,0.109529013,0.890240893,0.947104842
DCHS2,15.17952973,-0.013799149,0.236619975,0.890348628,0.947152682
OR1F1,66.2581338,-0.017737523,0.176396267,0.890620898,0.947194664
TEX22,38.17818396,-0.015650243,0.222828484,0.890662385,0.947194664
LMLN,524.6336596,0.014928636,0.120207228,0.890690718,0.947194664
BIRC2,1726.677674,0.011897768,0.088548299,0.890691602,0.947194664
TMEM116,171.7271695,-0.017362331,0.164110119,0.890701941,0.947194664
CIART,51.16131977,-0.017707889,0.192459745,0.8908324,0.94723768
KBTBD11-OT1,27.36330034,0.004250721,0.26015158,0.890867936,0.94723768
ZNF182,259.4038835,0.014571404,0.120629326,0.891074196,0.947371537
UBL3,2639.242666,-0.009511325,0.069719354,0.891124905,0.947371537
SETX,4129.505585,-0.009288736,0.070296422,0.891182171,0.947371537
XIAPP3,15.14940861,-0.012792277,0.240558886,0.891532212,0.947639288
SLC25A3,8561.975685,0.009357788,0.075925928,0.89155964,0.947639288
TAF9B,172.9858131,0.017085569,0.153484357,0.891718345,0.947741219
ACADL,17.56257538,0.015570927,0.228257868,0.891937612,0.947907498
PIKFYVE,2385.224489,0.013739216,0.109789606,0.89202388,0.947932418
IZUMO4,16.84319201,0.013771508,0.237622738,0.89214727,0.947980112
OR4K13,12.14461371,-0.013620334,0.237097026,0.892216752,0.947980112
XPOT,4457.372149,-0.012642854,0.104163522,0.892257225,0.947980112
DMPK,231.9183909,0.017248966,0.161611586,0.892456283,0.948124846
LEMD3,1050.19582,0.010811069,0.083753911,0.892525823,0.948131973
TMC2,43.34136513,-0.017030731,0.204175541,0.892614329,0.948159245
STK11IP,1282.147275,-0.012793375,0.106195185,0.893020366,0.948485536
EEF2KMT,290.5084272,0.017023419,0.15616527,0.893047216,0.948485536
HIP1R,23.97699364,0.01586155,0.223662382,0.893220442,0.94860275
ZNF490,203.3744211,0.017126241,0.160629602,0.893551256,0.948787139
TM4SF19-DYNLT2B,115.9569946,0.017594962,0.173596309,0.893590503,0.948787139
NOX1,12.74958458,-0.01262219,0.240005586,0.89361691,0.948787139
ZNF548,218.9615796,-0.016099299,0.151253915,0.893720872,0.948787139
ENDOD1,132.1827165,-0.016395411,0.152727003,0.893860118,0.948787139
GADL1,51.21868374,0.017817541,0.184031742,0.893878902,0.948787139
PHF20L1,1460.269506,0.009965335,0.077167836,0.893889908,0.948787139
RABGEF1P1,110.1526899,0.017013018,0.158823878,0.893954597,0.948787139
OR6R2P,25.42651539,0.015622293,0.225338899,0.893959943,0.948787139
CHMP5,2221.293444,0.01038089,0.081636566,0.894034066,0.948799075
CYP2E1,22.70328381,-0.011348858,0.243298016,0.894159418,0.948865374
MKKS,432.5768015,0.012895433,0.105259942,0.894245215,0.948889691
EXOC5,2343.917471,0.012125709,0.093449401,0.894385429,0.948971742
PHB1,3326.208397,-0.010436316,0.083187323,0.89456291,0.949093322
ECI1,1326.09208,0.011285996,0.090464566,0.894681085,0.949151966
TCEAL3,655.7936397,-0.011574541,0.094613725,0.894839044,0.949190724
TP53RK,524.8150089,0.012023498,0.097492276,0.894933633,0.949190724
THTPA,671.4316741,-0.01157496,0.097898413,0.894940604,0.949190724
TFR2,37.50850936,0.016676082,0.211229004,0.894969226,0.949190724
RPL3L,26.28771672,-0.014580941,0.227786955,0.895255169,0.949427261
NALCN,14.91381771,-0.013068819,0.236820472,0.895328086,0.949437865
CGRRF1,215.7917673,-0.016326706,0.158647717,0.895417413,0.949465867
FUCA2,4155.349094,0.008081037,0.062719177,0.895583788,0.94957556
KLHL2,1165.022933,0.012005486,0.096163939,0.895860788,0.949752839
H6PD,6260.104937,-0.005752183,0.09128119,0.895900366,0.949752839
PICK1,1227.323089,0.013443308,0.089728907,0.89596249,0.949752839
GCK,12.28296852,0.013817585,0.235117526,0.896002744,0.949752839
EXOC1,1325.93351,0.010985782,0.089612756,0.896368832,0.95007415
ZNF160,445.0510517,0.014016326,0.120615978,0.896758147,0.950420034
THAP8,192.6348863,-0.014877567,0.134898476,0.896917056,0.950446931
PTK6,19.79266082,-0.014488877,0.226953041,0.896934807,0.950446931
RHBDF1,145.2351915,-0.016689732,0.166364696,0.897017824,0.950446931
ANKRD39,230.660568,-0.014885182,0.132985452,0.897114577,0.950446931
CLNS1A,1286.626952,-0.00883307,0.071271113,0.897171121,0.950446931
STAMBP,1077.671903,0.00899569,0.071913344,0.89718502,0.950446931
RAB5A,1584.975892,0.012148182,0.095310012,0.897224422,0.950446931
SLC27A5,173.8524096,0.016168948,0.152569963,0.897551948,0.950691799
CANX,22076.30611,0.008891502,0.091393436,0.897628268,0.950691799
YAE1,145.6787329,-0.015542772,0.143714034,0.897925405,0.950691799
TPI1P2,10.72106072,-0.012815748,0.236697978,0.898012216,0.950691799
TNXB,19.25832285,-0.00664048,0.255948543,0.898029884,0.950691799
LRATD2,499.4755984,0.012998776,0.110690537,0.898059853,0.950691799
ALG5,642.6965654,0.011692159,0.096726825,0.898156346,0.950691799
TRIP6,1514.81885,-0.010672147,0.090940355,0.89817531,0.950691799
YBX1,39713.8253,0.008124581,0.079077709,0.898202077,0.950691799
RBM4B,374.2461625,0.01376234,0.121433283,0.898228667,0.950691799
CFAP74,23.88053866,0.014319718,0.229956029,0.898319894,0.950691799
POLL,870.615879,-0.012622438,0.111236255,0.898435591,0.950691799
HMG20A,895.750302,0.011860864,0.099826467,0.89844938,0.950691799
EPB41L5,19.40015979,-0.013605958,0.23092532,0.898500453,0.950691799
MRPL51,1521.873615,0.011332053,0.086627762,0.898544011,0.950691799
SLC30A5,1572.179115,0.011134635,0.090954914,0.898601843,0.950691799
ARL2,807.2310004,-0.012219619,0.106130314,0.89860828,0.950691799
POLR3E,1232.226887,-0.011945989,0.089595357,0.898614139,0.950691799
NEIL1,337.5331863,0.014406793,0.129388108,0.898680893,0.950691799
SYNJ2BP-COX16,29.87506515,-0.006896701,0.255034903,0.898761009,0.950691799
FAR2P4,23.93451034,-0.014197662,0.226696176,0.898778608,0.950691799
TMEM191C,53.24478456,0.015939729,0.214462465,0.898842564,0.950692808
YY2,51.82700841,0.016802664,0.193927766,0.898998871,0.950766826
PRMT6,764.0111863,0.010483411,0.087230714,0.899077011,0.950766826
TRPV4,245.3560471,0.014161343,0.127091245,0.899101565,0.950766826
LTV1,978.9235297,-0.01052495,0.088979032,0.899171807,0.950774477
EPHB4,14.16856798,0.013591386,0.233380101,0.899248823,0.950789289
TTI1,481.3205714,0.011858458,0.10078435,0.899436189,0.950920766
FAM135B,25.4433487,0.013508295,0.23271806,0.899757384,0.95113777
TFPI2,40.37406879,-0.014071327,0.226078466,0.899845595,0.95113777
BTBD10,726.7882609,-0.011999722,0.105353357,0.899866125,0.95113777
GDAP2,544.6826624,-0.012571496,0.112833223,0.899893568,0.95113777
METTL21A,272.369483,-0.013169728,0.118069848,0.899963924,0.951145512
ESRRB,12.07935448,0.01171557,0.242495929,0.900102187,0.951188975
TSNAX-DISC1,16.78113232,0.010734939,0.246696453,0.900131117,0.951188975
SIRPD,18.24150927,0.01425458,0.228736461,0.900400122,0.951406613
RPL36P11,7.455068698,-0.010269091,0.246340875,0.900768139,0.951685114
IQCC,88.57161656,0.016400662,0.173469886,0.900789827,0.951685114
EFNA3,42.24519738,0.0163514,0.195497887,0.901221948,0.952017819
SSH3,989.5812191,-0.009929713,0.085736625,0.901230918,0.952017819
MTA3,490.6826498,0.01262422,0.111106726,0.901360733,0.9520883
DHRS7,1459.199282,0.010692285,0.08880925,0.901472282,0.952139479
ITPKA,20.34282685,0.014036666,0.228065877,0.901634443,0.952244103
TMC3,19.36233595,0.014585356,0.224397685,0.901736735,0.952285487
PPP1R21,598.7670751,-0.01308253,0.122161371,0.901865752,0.952355087
DFFB,179.3487022,-0.015582165,0.159457878,0.901983616,0.952412901
LAMA1,33.29323495,0.014784217,0.221944292,0.902078321,0.952446255
STPG4,28.44017718,-0.014565801,0.21874939,0.902185067,0.952492315
BSG,15110.51389,-0.010945874,0.094017816,0.902484479,0.952672152
C13orf42,8.953099121,-0.010762751,0.243568868,0.902559207,0.952672152
STXBP5,831.9666764,-0.01139484,0.103148997,0.902611199,0.952672152
RGS7,27.35348072,0.014932142,0.219306765,0.902613862,0.952672152
FYB2,7.700369362,0.010496828,0.246234028,0.902671069,0.952672152
SLC7A9,6.330975465,-0.009291553,0.249237692,0.902916563,0.952821094
CD99P1,77.33353879,-0.015949469,0.173856255,0.902938479,0.952821094
OR7D4,16.19112097,0.013581472,0.230555546,0.903169921,0.952898705
PHACTR3,15.79352099,0.013441696,0.231375534,0.903244375,0.952898705
NSFP1,105.7796732,-0.015118421,0.206860476,0.903339549,0.952898705
RIPOR1,6919.519311,0.011112311,0.094756883,0.90334908,0.952898705
SERPINE2,374.3533013,0.014175006,0.134747975,0.90338942,0.952898705
GBP6,6.919293925,-0.008980102,0.249694053,0.903390913,0.952898705
YBX1P4,8.41334668,0.011531694,0.241760597,0.903527255,0.952975906
SPACA9,74.07548172,-0.015480155,0.194108156,0.903688463,0.952980735
ZNF285,50.01797523,-0.01508876,0.206994257,0.903704413,0.952980735
SHROOM4,16.66523545,0.006524018,0.256473866,0.903765059,0.952980735
UFD1,1531.827701,-0.010144142,0.091237693,0.903784446,0.952980735
BRMS1,1326.496287,-0.009541801,0.083516499,0.903851629,0.952984984
PLCE1,70.59608856,0.01600709,0.197840658,0.904052907,0.953130607
ZFP42,10.25584009,0.011403444,0.242387544,0.904294223,0.953318418
OR8G1,10.83056196,0.011772813,0.239945146,0.904632859,0.953545939
SH3GL1P1,29.22145259,-0.014571461,0.214914731,0.904636425,0.953545939
GPR39,25.33477463,-0.013919159,0.2204809,0.904800167,0.953651919
EFCAB3,15.96945043,0.012940192,0.232979427,0.90503138,0.953828993
MATN1,11.83212168,0.011246404,0.241601046,0.905505907,0.954223692
RDM1,15.58601742,-0.01240909,0.233415823,0.905532358,0.954223692
SLC25A28,789.5774724,0.011564558,0.105559011,0.905816906,0.954409576
MRGPRX3,7.922893025,0.009809995,0.247225745,0.905835252,0.954409576
C2CD5,1406.850469,0.011240415,0.098682087,0.905944982,0.954458547
RIN1,403.9814513,-0.012966326,0.123054175,0.906025115,0.954476332
PTPN14,63.84934818,-0.014945621,0.178128835,0.906107935,0.954489568
ERC1,1489.30578,-0.01091313,0.101493537,0.906164185,0.954489568
ZNF800,572.6554024,-0.011384956,0.105937501,0.906494642,0.95476475
ERI2,485.9769336,0.012406464,0.118371549,0.906599064,0.95476475
KIF27,151.932242,-0.014511516,0.155900377,0.906615248,0.95476475
MORC4,239.6088757,0.014704488,0.139178862,0.906724181,0.954812833
CCDC192,12.7532594,0.012470751,0.234410003,0.906794484,0.954820233
MTERF3,264.5493069,0.013585564,0.133855414,0.906897411,0.954861983
NFAT5,1938.979276,-0.012319069,0.114733038,0.906967644,0.954869305
DDX23,2624.156571,0.008268485,0.076970872,0.907123051,0.954899693
ZNF284,122.4857809,0.014197716,0.149265301,0.907183132,0.954899693
GFI1,27.09762645,-0.013422918,0.222410106,0.907186348,0.954899693
GMIP,7262.943235,-0.008458611,0.078121081,0.907571974,0.955238968
KAT5,1447.364396,-0.009827905,0.092294904,0.907799779,0.955412099
SYTL2,13.93326592,-0.011938625,0.233492864,0.907962174,0.955467291
NADSYN1,2247.908565,0.00776819,0.06877161,0.907978857,0.955467291
RNF213,27088.74702,-0.009802102,0.087611082,0.908242134,0.955502404
IPP,73.98915391,0.015277533,0.183500684,0.908305896,0.955502404
PHF5A,551.1687428,0.009676307,0.092898172,0.908313808,0.955502404
NAT14,391.7099302,-0.011726127,0.114034578,0.90843937,0.955502404
FSBP,137.2458183,-0.014636813,0.165987989,0.908451453,0.955502404
ZFP69B,72.58122101,-0.015153363,0.180073232,0.90848159,0.955502404
TXNDC16,224.155316,-0.013649795,0.15273004,0.908494142,0.955502404
ARL5A,1592.287811,-0.009784238,0.098462112,0.908518787,0.955502404
PCDHGB5,9.883685456,0.010275103,0.244460522,0.90870787,0.955634662
FOXP1,927.9257364,0.011141409,0.103519289,0.908921282,0.955792484
ARHGEF10,100.6006206,0.014317928,0.215779494,0.909001761,0.955810506
POTEM,35.25947115,0.014850313,0.204350774,0.909105828,0.955853327
NLGN3,180.9480283,-0.013858118,0.149053651,0.909313119,0.956004666
ELFN1,34.38137604,0.014474494,0.21215802,0.909752978,0.956400476
RPP25L,406.2510547,0.01137881,0.11295063,0.910020085,0.956548611
TMEM123,5959.728347,0.009063106,0.087799127,0.910100415,0.956548611
ATP6V1A,4061.524725,0.006673161,0.082732933,0.910105859,0.956548611
PAQR7,280.942723,0.012626107,0.126919163,0.910147446,0.956548611
WDR12,670.3905939,0.012922196,0.130329291,0.910339957,0.956639671
TEN1-CDK3,266.786543,0.013435223,0.139696508,0.91038853,0.956639671
IL18,512.6644626,0.012930832,0.131307953,0.910424275,0.956639671
PRUNE2,629.3876626,0.012859098,0.118735589,0.910866528,0.957007343
TCF3,1854.542112,-0.007184687,0.093825076,0.910901025,0.957007343
DNAJB7,9.709769895,0.010962383,0.240255068,0.911278385,0.957337151
GRSF1,2308.146497,-0.009199702,0.088084162,0.911377916,0.957354912
CBX2,32.29059517,-0.013438702,0.21638366,0.911461534,0.957354912
H1-2,227.3006763,-0.012812345,0.137036818,0.911485621,0.957354912
ASPDH,56.64640757,-0.014364155,0.187248343,0.911713734,0.957527857
CD209,60.02175687,0.01460336,0.191116409,0.911803467,0.957555454
GPC4,6663.843493,0.009733827,0.087074399,0.911955332,0.957648292
FGD6,1172.589867,0.011002279,0.108081016,0.912234496,0.957874786
BOLA1,155.3158064,-0.013443628,0.147016796,0.912464102,0.958017104
RHOBTB1,1713.879502,-0.010871717,0.116554091,0.912497007,0.958017104
OTULIN,1063.578459,-0.009601491,0.096741346,0.912868187,0.958219382
CASC3,2402.184334,-0.006585386,0.063692441,0.912952878,0.958219382
DNAH10,80.3308687,0.014360813,0.196632603,0.913058346,0.958219382
WNT2B,200.0089208,0.013715946,0.152632941,0.913086815,0.958219382
DYNC1I2,2646.252028,0.008461469,0.080982593,0.913132847,0.958219382
OR4F17,37.19215597,-0.01392664,0.204347811,0.913142534,0.958219382
ZNF383,315.5299089,0.014015941,0.148680982,0.913205183,0.958219382
NCOA6,1693.264128,-0.008467662,0.089711841,0.913249397,0.958219382
DPY19L2,23.73719842,0.013735283,0.217095288,0.913261176,0.958219382
USP13,726.6157801,-0.012524934,0.137895327,0.913392316,0.95828358
PDCL3,424.3775054,-0.010712282,0.115221472,0.913449372,0.95828358
STS,883.5883793,-0.010428528,0.107053616,0.913694517,0.958460793
ZNF16,156.6394101,0.012841768,0.140416681,0.913745326,0.958460793
FZD8,48.83877884,-0.013669569,0.200821449,0.914008183,0.958633999
NF1P8,10.07958614,0.01057318,0.240216144,0.914037507,0.958633999
SLC25A19,2591.079182,0.008873466,0.086330723,0.914183368,0.958667963
ARHGAP21,2961.268025,-0.01107461,0.076492736,0.914197051,0.958667963
CREB3L4,120.4667416,-0.013273318,0.15510038,0.914260481,0.958667963
PRTG,10.47077921,-0.007294678,0.251203216,0.914604434,0.958961987
TRMT61A,583.879588,0.009927479,0.099390873,0.914670599,0.958964729
ZNF883,324.1216521,0.01156913,0.119933709,0.914851328,0.959063296
LRRN2,14.47006245,-0.010922312,0.233750001,0.914891726,0.959063296
FRG1JP,15.18540128,0.011356034,0.234571337,0.915291814,0.959416052
PRDM15,368.7805605,-0.012925878,0.161539013,0.915440193,0.959504932
FAM8A1,1316.854899,0.008638538,0.084975252,0.91573248,0.959744626
KIF3A,225.6833676,0.013354286,0.161858369,0.915825841,0.959775813
CITED4,47.10729283,-0.013532945,0.190889858,0.916031862,0.959905511
THAP4,1051.973685,0.010678625,0.11024887,0.916076824,0.959905511
ZNF584,297.2027901,-0.011776808,0.131158362,0.916182977,0.959932053
NFYA,1237.801281,0.008318089,0.081793188,0.916229381,0.959932053
CHRNB2,10.82070521,-0.0102064,0.238356708,0.916302561,0.959942075
FHDC1,19.45595091,-0.011999894,0.223233103,0.916494344,0.960016109
DNALI1,74.393236,0.013854125,0.176543827,0.916533678,0.960016109
PANO1,62.58783327,0.013892204,0.183201379,0.916564088,0.960016109
ERCC3,1463.604856,0.007669449,0.075264776,0.916634017,0.960022717
SUPT20H,978.4709265,0.01057901,0.108219944,0.916868747,0.960201915
OR10H5,35.652072,0.01312354,0.211913725,0.917032814,0.96030709
HBS1L,986.4259761,-0.008566638,0.089053374,0.917157014,0.960370505
ADGRD2,11.41930988,-0.009970692,0.238394878,0.917224507,0.960374536
THAP9,77.83837809,-0.01342693,0.173321926,0.917320184,0.960376902
PRICKLE2,161.6696846,0.012167429,0.135272749,0.917380152,0.960376902
ADGRG1,17.3059572,-0.010372382,0.235189532,0.917461075,0.960376902
ENPP7P1,10.92632536,-0.009946504,0.238531086,0.917516271,0.960376902
ZNRF1,221.9520837,-0.012713071,0.154959698,0.917608348,0.960376902
CEMIP2,2286.797444,-0.012372148,0.099780344,0.917681014,0.960376902
CDK18,1703.51906,0.009470773,0.098227848,0.917705524,0.960376902
ADGB,68.9497724,-0.013823677,0.186041162,0.917736728,0.960376902
H2BC20P,47.93986306,0.013633344,0.199881002,0.91781,0.960376902
MTO1,661.5990229,-0.008341406,0.086582977,0.91792639,0.960376902
CACNB4,30.81805782,0.012887136,0.214676876,0.917926843,0.960376902
MPG,1213.432061,-0.009571689,0.108356154,0.918242141,0.960640177
ITGAL,10708.86755,-0.008024642,0.085373501,0.918535658,0.960834706
CDC37L1,313.6266077,0.010565191,0.113524778,0.918555432,0.960834706
CEACAM1,19.59273134,-0.007069967,0.239067801,0.918871395,0.961047829
DYNC1LI1,1365.510619,0.008125028,0.083550458,0.918886552,0.961047829
DUSP2,250.6710695,-0.012008681,0.143201138,0.918999778,0.961099636
PPP4C,3771.921643,0.007649915,0.078365531,0.919190043,0.961231999
UTP4,843.2617429,0.008494619,0.087666317,0.919263682,0.961242393
OR4K17,48.90417629,-0.013265504,0.189378357,0.919336678,0.961252111
CAV2,20.90702373,0.011548188,0.227328606,0.919823665,0.96168236
ZNF394,800.1406059,-0.008928738,0.098075447,0.919953594,0.96168236
POGLUT1,538.3131728,0.011846343,0.129784163,0.920005432,0.96168236
GPX2,7.041651328,0.007958724,0.248670354,0.920167025,0.96168236
CDC23,861.7251579,0.008523814,0.089400627,0.920233403,0.96168236
FARS2,333.0132726,-0.009828034,0.109593115,0.920235042,0.96168236
MSX1,14.75862134,0.010616893,0.235275473,0.920252902,0.96168236
ABCC2,21.24823206,0.010822379,0.232996158,0.920258004,0.96168236
ATAD5,255.9196699,0.011103577,0.125677197,0.920433552,0.961702811
MANEAL,132.4955136,0.012357286,0.147456978,0.92044277,0.961702811
HLA-E,19604.14314,-0.00662317,0.075810036,0.920542339,0.961702811
STYXL1,535.9567823,0.0085695,0.089917154,0.920569965,0.961702811
SAXO2,80.1726424,-0.012819015,0.171469319,0.920634158,0.961702811
TCF23,17.22366565,0.011382098,0.228318876,0.92065996,0.961702811
